bodyId,type,instance,somaSide,nt
10043,ER5,ER5_L,L,gaba
10099,ExR6,ExR6_R,R,glutamate
10324,ExR1,ExR1_R,R,acetylcholine
10396,FB2F_a,FB2F_a_L,L,glutamate
10453,FB6A_a,FB6A_a_L,L,glutamate
10513,Delta7,Delta7(PB15)_L3R6_R,R,glutamate
10514,FB6A_c,FB6A_c_R,R,glutamate
10537,LNO2,LNO2_R,R,glutamate
10539,EPG,EPG(PB08)_R2,R,acetylcholine
10568,FB4L,FB4L_R,R,dopamine
10624,ExR5,ExR5_R,R,glutamate
10744,FB5A,FB5A_R,R,gaba
10817,PFNv,PFNv(PB05)_L4_C3,L,acetylcholine
10969,ExR4,ExR4_L,L,glutamate
11053,LPsP,LPsP(PB13)_L,L,acetylcholine
11083,FB6C_b,FB6C_b_R,R,glutamate
11184,Delta7,Delta7(PB15)_L1L9R8_R,R,glutamate
11197,FB6I,FB6I_L,L,glutamate
11255,FB1C,FB1C_L,L,dopamine
11307,EPG,EPG(PB08)_L4,L,acetylcholine
11326,ExR5,ExR5_R,R,glutamate
11340,ExR7,ExR7_R,R,acetylcholine
11433,ExR1,ExR1_L,L,acetylcholine
11497,LNO2,LNO2_L,L,glutamate
11503,EPG,EPG(PB08)_R8,R,acetylcholine
11512,hDeltaB,hDeltaB_08_C7,L,acetylcholine
11516,LCNOpm,LCNOpm(LAL-NO3pm)_L,L,glutamate
11557,PFL2,PFL2(PB12b)_L3_C7,L,acetylcholine
11605,ER5,ER5_R,R,gaba
11673,PFL2,PFL2(PB12b)_R4_C2,R,acetylcholine
11745,PFL1,PFL1(PB12a)_L1_C8_irreg,R,acetylcholine
11786,PFL1,PFL1(PB12a)_L6_C7,L,acetylcholine
11874,EPG,EPG(PB08)_L7,L,acetylcholine
11886,ExR1,ExR1_R,R,acetylcholine
11933,ER2_c,ER2_c_R,R,gaba
11987,EPG,EPG(PB08)_R5,R,acetylcholine
11989,EPG,EPG(PB08)_L5,L,acetylcholine
11994,FB5L,FB5L_R,R,glutamate
12059,ER5,ER5_R,R,gaba
12083,FB4B,FB4B_L,L,glutamate
12104,GLNO,GLNO(LAL-NO1)_L,L,unclear
12106,FB1G,FB1G_R,R,acetylcholine
12221,FB5A,FB5A_L,L,gaba
12248,FB6A_a,FB6A_a_R,R,glutamate
12311,FB5D,FB5D_R,R,glutamate
12333,FB4M,FB4M(PPM3-FB3/4-NO-DAN)_R,R,dopamine
12357,ER2_c,ER2_c_L,L,gaba
12358,PEN_a(PEN1),PEN_a(PB06a)_L3,L,acetylcholine
12359,LCNOpm,LCNOpm(LAL-NO3pm)_R,R,glutamate
12449,EPG,EPG(PB08)_L5,L,acetylcholine
12506,ExR6,ExR6_L,L,glutamate
12656,ExR1,ExR1_L,L,acetylcholine
12674,FB6C_a,FB6C_a_R,R,glutamate
12706,ExR3,ExR3_L,L,serotonin
12763,FB4K,FB4K_L,L,glutamate
12797,ER4m,ER4m_R,R,gaba
12802,FB4B,FB4B_R,R,glutamate
12844,FB3A,FB3A_L,L,glutamate
13031,PFL2,PFL2(PB12b)_R3_C3,R,acetylcholine
13033,FB5AB,FB5AB_L,L,acetylcholine
13058,FB1G,FB1G_L,L,acetylcholine
13094,ER4d,ER4d_R,R,gaba
13101,FB5AB,FB5AB_R,R,acetylcholine
13142,FB5A,FB5A_R,R,gaba
13217,EPG,EPG(PB08)_L8,L,acetylcholine
13316,FB5L,FB5L_L,L,glutamate
13392,hDeltaH,hDeltaH_14_C8,L,acetylcholine
13395,ER4m,ER4m_R,R,gaba
13411,FB8B,FB8B_L,L,glutamate
13417,hDeltaB,hDeltaB_03_C3,R,acetylcholine
13418,FB6D,FB6D_R,R,glutamate
13434,ER4m,ER4m_R,R,gaba
13490,PFL2,PFL2(PB12b)_L1_C5,L,acetylcholine
13559,FB4Y,FB4Y_L,L,serotonin
13650,FB4F_c,FB4F_c_L,L,glutamate
13732,hDeltaI,hDeltaI_07_C6,R,acetylcholine
13862,FB2I_a,FB2I_a_L,L,glutamate
13892,PFR_b,PFR_b(PB11b)_R1_C1_irreg,R,acetylcholine
13893,FB3C,FB3C_R,R,gaba
13902,FB2I_a,FB2I_a_L,L,glutamate
13914,hDeltaK,hDeltaK_07_C6c,R,acetylcholine
13985,ER4m,ER4m_L,L,gaba
13999,ER3w_c,ER3w_c_R,R,gaba
14120,FB2D,FB2D_R,R,glutamate
14222,FB7A,FB7A_R,R,glutamate
14284,ER5,ER5_R,R,gaba
14308,ER4m,ER4m_L,L,gaba
14420,FB4X,FB4X_R,R,glutamate
14434,FB4Y,FB4Y_R,R,serotonin
14464,ER6,ER6_L,L,gaba
14482,ER4m,ER4m_R,R,gaba
14507,EPG,EPG(PB08)_R7,R,acetylcholine
14509,Delta7,Delta7(PB15)_L4R6_R,R,glutamate
14540,FB6H,FB6H_R,R,unclear
14552,EL,EL_L,L,octopamine
14631,PFNp_c,PFNp_c,L,acetylcholine
14663,PFL1,PFL1(PB12a)_R7_C1,R,acetylcholine
14677,FB5I,FB5I_L,L,glutamate
14703,FB8F_a,FB8F_a_L,L,glutamate
14727,EPG,EPG(PB08)_L7,L,acetylcholine
14729,PFL2,PFL2(PB12b)_R1_C5,R,acetylcholine
14806,Delta7,Delta7(PB15)_L8R1R9_L,L,glutamate
14816,Delta7,Delta7(PB15)_L6R4_L,L,glutamate
14871,EL,EL_R,R,octopamine
14881,GLNO,GLNO(LAL-NO1)_R,R,unclear
14963,ER5,ER5_L,L,gaba
14975,hDeltaC,hDeltaC_01_C1,R,acetylcholine
15129,FB1I,FB1I_L,L,glutamate
15176,PEN_b(PEN2),PEN_b(PB06b)_R8,R,acetylcholine
15210,PFL3,PFL3(PB12c)_R2_C1_irreg,L,acetylcholine
15325,FB4C,FB4C_L,L,glutamate
15398,Delta7,Delta7(PB15)_L4R5_R,R,glutamate
15399,Delta7,Delta7(PB15)_L1L9R8_R,R,glutamate
15409,Delta7,Delta7(PB15)_L8R1R9_L,L,glutamate
15444,ER2_d,ER2_d_L,L,gaba
15458,ExR8,ExR8_L,L,acetylcholine
15495,Delta7,Delta7(PB15)_L3R6_R,R,glutamate
15616,EPG,EPG(PB08)_R3,R,acetylcholine
15654,Delta7,Delta7(PB15)_L8R1R9_L,L,glutamate
15674,LNOa,LNOa(LAL-NO3a)_L,L,glutamate
15713,EPG,EPG(PB08)_L6,L,acetylcholine
15768,FB3A,FB3A_R,R,glutamate
15837,Delta7,Delta7(PB15)_L1L9R8_R,R,glutamate
15839,Delta7,Delta7(PB15)_L1L9R8_R,R,glutamate
15851,Delta7,Delta7(PB15)_L6R4_L,L,glutamate
15888,FB4M,FB4M(PPM3-FB3/4-NO-DAN)_R,R,dopamine
15904,Delta7,Delta7(PB15)_L4R5_R,R,glutamate
15919,FB3A,FB3A_L,L,glutamate
15924,FB4G,FB4G_L,L,glutamate
15929,FB5AA,FB5AA_L,L,glutamate
15967,PFNa,PFNa(PB03)_R9_C1,R,acetylcholine
16008,PEG,PEG(PB07)_R1,R,acetylcholine
16100,FB6O,FB6O_L,L,glutamate
16110,Delta7,Delta7(PB15)_L3R6_R,R,glutamate
16158,hDeltaH,hDeltaH_12_C7,L,acetylcholine
16180,Delta7,Delta7(PB15)_L3R6_R,R,glutamate
16214,PFR_b,PFR_b(PB11b)_R6_C3,R,acetylcholine
16234,Delta7,Delta7(PB15)_L1L9R8_R,R,glutamate
16292,FB6E,FB6E_R,R,glutamate
16303,PFR_a,PFR_a(PB11a)_L6_C6,L,unclear
16315,FB6F,FB6F_L,L,glutamate
16343,ER4d,ER4d_R,R,gaba
16360,EPG,EPG(PB08)_L6,L,acetylcholine
16412,Delta7,Delta7(PB15)_L7R2_L,L,glutamate
16430,FB5H,FB5H_L,L,dopamine
16440,ER4m,ER4m_L,L,gaba
16476,Delta7,Delta7(PB15)_L7R2_L,L,glutamate
16540,Delta7,Delta7(PB15)_L2R7_R,R,glutamate
16553,Delta7,Delta7(PB15)_L5R4_L,L,glutamate
16598,ER3w_b,ER3w_b_R,R,gaba
16800,PFGs,PFGs(PB10)_L4_C4,L,unclear
16818,ER4d,ER4d_R,R,gaba
16869,Delta7,Delta7(PB15)_L7R3_L,L,glutamate
16908,FB4O,FB4O_R,R,glutamate
16973,FB2G_b,FB2G_b_R,R,glutamate
17000,PFL3,PFL3(PB12c)_L1_C3,L,acetylcholine
17016,LNO1,LNO1_R,R,gaba
17024,Delta7,Delta7(PB15)_L5R4_L,L,glutamate
17061,FB4L,FB4L_L,L,dopamine
17078,ER5,ER5_R,R,gaba
17143,Delta7,Delta7(PB15)_L2R7_R,R,glutamate
17171,ER5,ER5_R,R,gaba
17286,PFL3,PFL3(PB12c)_R1_C2_irreg,L,acetylcholine
17290,PFL3,PFL3(PB12c)_L6_C8,L,acetylcholine
17379,Delta7,Delta7(PB15)_L4R5_R,R,glutamate
17402,ER4m,ER4m_L,L,gaba
17419,ER6,ER6_R,R,gaba
17454,PEN_a(PEN1),PEN_a(PB06a)_L4,L,acetylcholine
17480,FB2D,FB2D_L,L,glutamate
17552,FB7A,FB7A_R,R,glutamate
17561,ER3m,ER3m_R,R,gaba
17591,ER4d,ER4d_R,R,gaba
17602,hDeltaL,hDeltaL_14_C12,L,acetylcholine
17679,ER2_d,ER2_d_R,R,gaba
17720,FB2B_b,FB2B_b_R,R,glutamate
17728,hDeltaC,hDeltaC_14_C12,L,acetylcholine
17738,FB2H_b,FB2H_b_R,R,glutamate
17749,FB2L,FB2L_L,L,glutamate
17753,Delta7,Delta7(PB15)_L7R3_L,L,glutamate
17759,FB5N,FB5N_R,R,glutamate
17763,FB6B,FB6B_L,L,glutamate
17780,hDeltaJ,hDeltaJ_04_C4,R,acetylcholine
17801,hDeltaA,hDeltaA_01_C1,R,acetylcholine
17804,Delta7,Delta7(PB15)_L7R2_L,L,glutamate
17816,hDeltaB,hDeltaB_01_C1,R,acetylcholine
17820,hDeltaB,hDeltaB_02_C2,R,acetylcholine
17874,hDeltaM,hDeltaM_C8,L,acetylcholine
17991,hDeltaA,hDeltaA_13_C11,L,acetylcholine
18030,vDeltaI_b,vDeltaI_b_C8,R,acetylcholine
18058,ER2_b,ER2_b_L,L,gaba
18065,FB6C_b,FB6C_b_R,R,glutamate
18113,FB6N,FB6N_L,L,glutamate
18156,ExR2,ExR2_L,L,dopamine
18178,FB2I_a,FB2I_a_L,L,glutamate
18221,FB2B_a,FB2B_a_R,R,unclear
18327,PFL3,PFL3(PB12c)_R2_C6,R,acetylcholine
18377,ER3w_b,ER3w_b_L,L,gaba
18419,PEN_a(PEN1),PEN_a(PB06a)_L7,L,acetylcholine
18422,FB6C_b,FB6C_b_L,L,glutamate
18437,FR1,FR1(FQ4)_C5_L,L,acetylcholine
18482,hDeltaD,hDeltaD_10_C6,L,acetylcholine
18504,PEN_a(PEN1),PEN_a(PB06a)_R7,R,acetylcholine
18508,ER2_c,ER2_c_L,L,gaba
18586,PFR_a,PFR_a(PB11a)_L4_C4,L,unclear
18625,PFL1,PFL1(PB12a)_R3_C6,R,acetylcholine
18633,ER5,ER5_L,L,gaba
18639,Delta7,Delta7(PB15)_L7R2_L,L,glutamate
18664,ER2_c,ER2_c_R,R,gaba
18666,FB4P_b,FB4P_b_L,L,glutamate
18670,PFR_b,PFR_b(PB11b)_R7_C2,R,acetylcholine
18733,ER2_c,ER2_c_L,L,gaba
18744,PEN_a(PEN1),PEN_a(PB06a)_L5,L,acetylcholine
18779,PEN_a(PEN1),PEN_a(PB06a)_R8,R,acetylcholine
18803,PFL3,PFL3(PB12c)_R1_C7,R,acetylcholine
18823,Delta7,Delta7(PB15)_L4R5_R,R,glutamate
18851,PFL3,PFL3(PB12c)_L1_C8_irreg,R,acetylcholine
18899,FB6G,FB6G_R,R,glutamate
18932,PEN_b(PEN2),PEN_b(PB06b)_R2,R,acetylcholine
18982,FB2D,FB2D_R,R,glutamate
19009,PFL3,PFL3(PB12c)_L2_C9_irreg,R,acetylcholine
19011,IbSpsP,IbSpsP(PB17)_L7,L,acetylcholine
19072,ER5,ER5_R,R,gaba
19100,hDeltaB,hDeltaB_10_C8,L,acetylcholine
19125,EPG,EPG(PB08)_R5,R,acetylcholine
19169,ER3m,ER3m_L,L,gaba
19189,PEN_a(PEN1),PEN_a(PB06a)_L2,L,acetylcholine
19238,FB7A,FB7A_R,R,glutamate
19266,FB4R,FB4R_L,L,glutamate
19269,PFL1,PFL1(PB12a)_R5_C4,R,acetylcholine
19323,ER4d,ER4d_R,R,gaba
19337,FB2I_a,FB2I_a_R,R,glutamate
19355,ER2_c,ER2_c_R,R,gaba
19367,PFGs,PFGs(PB10)_R2_C8,R,unclear
19373,FB4P_c,FB4P_c_R,R,glutamate
19410,ER4d,ER4d_L,L,gaba
19425,ER2_c,ER2_c_R,R,gaba
19443,PFR_a,PFR_a(PB11a)_R7_C3,R,unclear
19460,FB4P_c,FB4P_c_L,L,glutamate
19564,PFGs,PFGs(PB10)_R6_C4,R,unclear
19569,ER2_c,ER2_c_R,R,gaba
19602,hDeltaB,hDeltaB_05_C5,R,acetylcholine
19700,FB2I_a,FB2I_a_R,R,glutamate
19715,PFL2,PFL2(PB12b)_L4_C8,L,acetylcholine
19737,ER4d,ER4d_R,R,gaba
19760,PEN_b(PEN2),PEN_b(PB06b)_L8,L,acetylcholine
19791,ER4d,ER4d_L,L,gaba
19798,hDeltaG,hDeltaG_14_C8,L,acetylcholine
19807,ER2_c,ER2_c_L,L,gaba
19825,EPG,EPG(PB08)_R6,R,acetylcholine
19900,ER2_c,ER2_c_L,L,gaba
19917,ER2_c,ER2_c_R,R,gaba
19935,ER2_c,ER2_c_R,R,gaba
19974,FB2I_a,FB2I_a_R,R,glutamate
20007,PEG,PEG(PB07)_R8,R,acetylcholine
20026,ER5,ER5_L,L,gaba
20070,FR2,FR2_C2_L,L,acetylcholine
20231,hDeltaC,hDeltaC_10_C8,L,acetylcholine
20233,ExR7,ExR7_L,L,acetylcholine
20253,ER2_a,ER2_a_R,R,gaba
20279,PFL1,PFL1(PB12a)_R2_C7,R,acetylcholine
20317,ER2_c,ER2_c_L,L,gaba
20331,FB6B,FB6B_R,R,glutamate
20339,PFNm_b,PFNm_b_R9_C1,R,acetylcholine
20385,ER3a_a,ER3a_a_L,L,gaba
20404,ER4d,ER4d_L,L,gaba
20478,FB1D,FB1D_R,R,glutamate
20514,ER3d_d,ER3d_d_L,L,gaba
20520,hDeltaB,hDeltaB_11_C9,L,acetylcholine
20559,ER2_a,ER2_a_L,L,gaba
20565,hDeltaG,hDeltaG_01_C1,R,acetylcholine
20578,FB1D,FB1D_L,L,glutamate
20590,ER2_a,ER2_a_R,R,gaba
20605,ER2_a,ER2_a_L,L,gaba
20653,ER4d,ER4d_L,L,gaba
20664,ER2_a,ER2_a_R,R,gaba
20678,ER2_d,ER2_d_R,R,gaba
20715,EL,EL_L,L,octopamine
20781,PFGs,PFGs(PB10)_R5_C5,R,unclear
20792,hDeltaL,hDeltaL_08_C7,L,acetylcholine
20818,PEN_a(PEN1),PEN_a(PB06a)_L9,L,acetylcholine
20883,ER2_c,ER2_c_R,R,gaba
20906,FB2F_a,FB2F_a_R,R,glutamate
20925,FB6M,FB6M_R,R,glutamate
20945,ER2_c,ER2_c_R,R,gaba
20951,hDeltaC,hDeltaC_03_C3,R,acetylcholine
20969,hDeltaE,hDeltaE_13_C7,L,acetylcholine
20980,ER4d,ER4d_R,R,gaba
20997,FB2I_a,FB2I_a_L,L,glutamate
21018,hDeltaA,hDeltaA_04_C4,R,acetylcholine
21053,FB5AA,FB5AA_R,R,glutamate
21059,ER2_d,ER2_d_R,R,gaba
21179,ER2_a,ER2_a_R,R,gaba
21204,FB4D_a,FB4D_a_R,R,glutamate
21229,hDeltaD,hDeltaD_14_C8,L,acetylcholine
21277,ER2_a,ER2_a_R,R,gaba
21345,PFNd,PFNd(PB04)_R6_C4,R,acetylcholine
21449,ER2_c,ER2_c_R,R,gaba
21519,FB2A,FB2A_R,R,dopamine
21645,ER2_a,ER2_a_L,L,gaba
21664,ER3d_e,ER3d_e_R,R,gaba
21700,FB4R,FB4R_L,L,glutamate
21752,ER2_c,ER2_c_L,L,gaba
21785,FB1D,FB1D_R,R,glutamate
21882,ER2_a,ER2_a_L,L,gaba
21911,FB2D,FB2D_R,R,glutamate
21932,PEN_b(PEN2),PEN_b(PB06b)_L2,L,acetylcholine
22001,ER5,ER5_L,L,gaba
22083,FB4K,FB4K_L,L,glutamate
22084,EL,EL_L,L,octopamine
22086,hDeltaB,hDeltaB_13_C11,L,acetylcholine
22103,FB7H,FB7H_L,L,glutamate
22240,PEN_b(PEN2),PEN_b(PB06b)_R5,R,acetylcholine
22291,FB6V,FB6V_R,R,glutamate
22302,hDeltaM,hDeltaM_C3,R,acetylcholine
22343,FB2G_b,FB2G_b_R,R,glutamate
22446,hDeltaH,hDeltaH_11_C6,L,acetylcholine
22461,ER4d,ER4d_R,R,gaba
22521,FB5N,FB5N_L,L,glutamate
22644,ER3d_a,ER3d_a_R,R,gaba
22657,PFGs,PFGs(PB10)_L9_C9,L,unclear
22683,hDeltaM,hDeltaM_C7,L,acetylcholine
22700,FB4Q_a,FB4Q_a_R,R,glutamate
22721,FB2I_b,FB2I_b_R,R,glutamate
22766,FB6Z,FB6Z_L,L,glutamate
22835,PFNd,PFNd(PB04)_R9_C1,R,acetylcholine
22838,hDeltaH,hDeltaH_01_C1,R,acetylcholine
22844,FB8I,FB8I_L,L,glutamate
22884,ExR5,ExR5_L,L,glutamate
22923,hDeltaM,hDeltaM_C1,R,acetylcholine
23071,hDeltaE,hDeltaE_14_C8,L,acetylcholine
23080,ER4d,ER4d_R,R,gaba
23083,hDeltaK,hDeltaK_04_C4,R,acetylcholine
23090,hDeltaB,hDeltaB_04_C4,R,acetylcholine
23097,ER2_a,ER2_a_L,L,gaba
23159,PFL3,PFL3(PB12c)_R4_C4,R,acetylcholine
23163,ER3a_a,ER3a_a_R,R,gaba
23180,PFGs,PFGs(PB10)_L3_C3,L,unclear
23197,ER4d,ER4d_L,L,gaba
23231,hDeltaC,hDeltaC_04_C4,R,acetylcholine
23232,FB4D_c,FB4D_c_L,L,glutamate
23273,PEN_b(PEN2),PEN_b(PB06b)_L3,L,acetylcholine
23281,ExR5,ExR5_L,L,glutamate
23315,ER4d,ER4d_L,L,gaba
23325,GLNO,GLNO(LAL-NO1)_L,L,unclear
23359,hDeltaK,hDeltaK_12_C10,L,acetylcholine
23381,hDeltaD,hDeltaD_02_C2,R,acetylcholine
23419,FB3C,FB3C_L,L,gaba
23461,PFNa,PFNa(PB03)_R7_C4,R,acetylcholine
23473,FB5V_a,FB5V_a_R,R,glutamate
23520,ER4d,ER4d_L,L,gaba
23565,FB2E,FB2E_R,R,glutamate
23596,FB7I,FB7I_R,R,glutamate
23601,FB4Y,FB4Y_R,R,serotonin
23619,PEN_b(PEN2),PEN_b(PB06b)_R9,R,acetylcholine
23630,hDeltaC,hDeltaC_14_C12,L,acetylcholine
23643,FC3_c,FC3_c_C5_R,R,acetylcholine
23703,ER1_b,ER1_b_R,R,gaba
23779,PFGs,PFGs(PB10)_R9_C1,R,unclear
23800,FB6M,FB6M_R,R,glutamate
23812,FB4F_a,FB4F_a_L,L,glutamate
23846,FB4N,FB4N_R,R,glutamate
23858,hDeltaK,hDeltaK_14_C12a,L,acetylcholine
23859,ER3a_d,ER3a_d_R,R,gaba
23874,ER4d,ER4d_R,R,gaba
23986,hDeltaD,hDeltaD_13_C7,L,acetylcholine
24051,FB1J,FB1J_L,L,glutamate
24076,ER4d,ER4d_R,R,gaba
24088,FB4D_c,FB4D_c_R,R,glutamate
24093,ER3w_a,ER3w_a_R,R,gaba
24122,ER4d,ER4d_R,R,gaba
24153,hDeltaK,hDeltaK_05_C5,R,acetylcholine
24291,FB4O,FB4O_L,L,glutamate
24314,hDeltaK,hDeltaK_01_C1a,R,acetylcholine
24380,FB1D,FB1D_L,L,glutamate
24382,PEN_b(PEN2),PEN_b(PB06b)_R3,R,acetylcholine
24387,hDeltaF,hDeltaF_10_C5b,L,acetylcholine
24399,LNO1,LNO1_L,L,gaba
24436,FB5Y_a,FB5Y_a_L,L,glutamate
24459,ER4d,ER4d_L,L,gaba
24549,ER3w_c,ER3w_c_L,L,gaba
24567,FB7A,FB7A_L,L,glutamate
24671,hDeltaK,hDeltaK_01_C1b,R,acetylcholine
24683,PFNv,PFNv(PB05)_L5_C4,L,acetylcholine
24821,FB5Y_b,FB5Y_b_L,L,glutamate
24879,ER4d,ER4d_L,L,gaba
24933,FB2D,FB2D_L,L,glutamate
24963,hDeltaK,hDeltaK_05_C5,R,acetylcholine
25024,hDeltaK,hDeltaK_08_C7b,L,acetylcholine
25036,hDeltaK,hDeltaK_01_C1b,R,acetylcholine
25045,FR1,FR1(FQ4)_C3_L,L,acetylcholine
25131,FB2M_a,FB2M_a_L,L,glutamate
25137,hDeltaK,hDeltaK_08_C7c,L,acetylcholine
25176,hDeltaK,hDeltaK_02_C2,R,acetylcholine
25184,PEN_b(PEN2),PEN_b(PB06b)_L4,L,acetylcholine
25194,PFNa,PFNa(PB03)_L6_C5,L,acetylcholine
25203,ER3w_c,ER3w_c_L,L,gaba
25210,hDeltaH,hDeltaH_08_C5,L,acetylcholine
25297,ER3w_a,ER3w_a_R,R,gaba
25318,FB5C,FB5C_L,L,glutamate
25328,FB4F_b,FB4F_b_L,L,glutamate
25329,ER3d_c,ER3d_c_L,L,gaba
25334,FB6Z,FB6Z_R,R,glutamate
25359,ER3p_a,ER3p_a_R,R,gaba
25371,FB6G,FB6G_L,L,glutamate
25447,ER3w_c,ER3w_c_R,R,gaba
25494,ER3d_e,ER3d_e_L,L,gaba
25501,ER3w_b,ER3w_b_L,L,gaba
25509,FB2J_b,FB2J_b_L,L,glutamate
25529,FB2A,FB2A_L,L,dopamine
25530,FB2F_a,FB2F_a_R,R,glutamate
25549,PFR_b,PFR_b(PB11b)_R4_C5,R,acetylcholine
25554,FB4F_c,FB4F_c_R,R,glutamate
25709,ER2_c,ER2_c_L,L,gaba
25713,FB5K,FB5K_L,L,glutamate
25763,FB5N,FB5N_R,R,glutamate
25773,PFNv,PFNv(PB05)_L8_C7,L,acetylcholine
25792,PEN_a(PEN1),PEN_a(PB06a)_R4,R,acetylcholine
25797,ER4d,ER4d_L,L,gaba
25808,hDeltaC,hDeltaC_04_C4,R,acetylcholine
25841,ER3w_b,ER3w_b_L,L,gaba
25939,GLNO,GLNO(LAL-NO1)_R,R,unclear
25948,FB7L,FB7L_L,L,glutamate
25982,PFNd,PFNd(PB04)_L2_C1,L,acetylcholine
26038,PFL3,PFL3(PB12c)_L5_C7,L,acetylcholine
26064,hDeltaK,hDeltaK_04_C4,R,acetylcholine
26065,FB4R,FB4R_L,L,glutamate
26136,ER2_b,ER2_b_R,R,gaba
26242,hDeltaK,hDeltaK_02_C2,R,acetylcholine
26287,FB4C,FB4C_R,R,glutamate
26295,ER3m,ER3m_R,R,gaba
26316,FB3E,FB3E_R,R,gaba
26417,PEN_b(PEN2),PEN_b(PB06b)_L9,L,acetylcholine
26429,hDeltaK,hDeltaK_07_C6b,R,acetylcholine
26439,hDeltaF,hDeltaF_14_C6,L,acetylcholine
26443,PEG,PEG(PB07)_R5,R,acetylcholine
26488,PFL3,PFL3(PB12c)_R5_C3,R,acetylcholine
26665,FB4H,FB4H_L,L,glutamate
26666,FB5N,FB5N_L,L,glutamate
26673,ER3w_b,ER3w_b_L,L,gaba
26718,FB4F_c,FB4F_c_L,L,glutamate
26739,PFNd,PFNd(PB04)_R7_C3,R,acetylcholine
26794,FB2F_b,FB2F_b_R,R,glutamate
26798,ER1_a,ER1_a_L,L,gaba
26841,ER3a_a,ER3a_a_L,L,gaba
26843,ER3w_b,ER3w_b_R,R,gaba
26913,PFNd,PFNd(PB04)_R2_C8,R,acetylcholine
26939,ER3m,ER3m_R,R,gaba
26962,hDeltaJ,hDeltaJ_01_C1a,R,acetylcholine
27013,ER3m,ER3m_L,L,gaba
27043,ER3w_c,ER3w_c_R,R,gaba
27052,ER3d_d,ER3d_d_R,R,gaba
27106,hDeltaK,hDeltaK_03_C3,R,acetylcholine
27109,hDeltaB,hDeltaB_06_C6,R,acetylcholine
27119,FB4I,FB4I_L,L,glutamate
27133,hDeltaK,hDeltaK_03_C3,R,acetylcholine
27179,PFNv,PFNv(PB05)_L2_C1,L,acetylcholine
27191,PFNv,PFNv(PB05)_L9_C9,L,acetylcholine
27195,hDeltaM,hDeltaM_C2,R,acetylcholine
27210,FB4D_a,FB4D_a_L,L,glutamate
27213,PFNd,PFNd(PB04)_L7_C6,L,acetylcholine
27246,ER3d_d,ER3d_d_R,R,gaba
27269,ER3d_c,ER3d_c_L,L,gaba
27296,PEN_a(PEN1),PEN_a(PB06a)_R6,R,acetylcholine
27326,hDeltaJ,hDeltaJ_14_C12a,L,acetylcholine
27348,ER3m,ER3m_L,L,gaba
27422,FB5Y_a,FB5Y_a_R,R,glutamate
27425,hDeltaK,hDeltaK_13_C11,L,acetylcholine
27430,FB6U,FB6U_L,L,glutamate
27454,ER3d_c,ER3d_c_R,R,gaba
27460,PFNd,PFNd(PB04)_R5_C5,R,acetylcholine
27492,PFL2,PFL2(PB12b)_L3_C7,L,acetylcholine
27502,FC1E,FC1E_C4_L,L,acetylcholine
27618,PFNd,PFNd(PB04)_L3_C2,L,acetylcholine
27655,hDeltaJ,hDeltaJ_09_C7b,L,acetylcholine
27698,FB7B,FB7B_R,R,unclear
27736,FB2H_a,FB2H_a_L,L,glutamate
27761,FB2L,FB2L_L,L,glutamate
27770,ER3w_b,ER3w_b_R,R,gaba
27806,ER3p_a,ER3p_a_R,R,gaba
27850,ER3w_b,ER3w_b_R,R,gaba
27864,FB2J_c,FB2J_c_R,R,glutamate
27903,ER3d_d,ER3d_d_L,L,gaba
27926,hDeltaJ,hDeltaJ_14_C12b,L,acetylcholine
27985,PFNp_c,PFNp_c,L,acetylcholine
28074,hDeltaJ,hDeltaJ_04_C4,R,acetylcholine
28146,PFR_a,PFR_a(PB11a)_L7_C7,L,unclear
28190,PFNv,PFNv(PB05)_R5_C6,R,acetylcholine
28248,PFGs,PFGs(PB10)_R3_C7,R,unclear
28254,PFNv,PFNv(PB05)_R2_C9,R,acetylcholine
28258,hDeltaG,hDeltaG_07_C4,R,acetylcholine
28286,FB4O,FB4O_R,R,glutamate
28339,ER4d,ER4d_R,R,gaba
28346,FB1E_b,FB1E_b_L,L,glutamate
28364,FB5I,FB5I_R,R,glutamate
28418,hDeltaL,hDeltaL_01_C1,R,acetylcholine
28421,FB8H,FB8H_L,L,glutamate
28430,ER3m,ER3m_L,L,gaba
28468,FB8H,FB8H_L,L,glutamate
28559,PFNv,PFNv(PB05)_R8_C3,R,acetylcholine
28582,hDeltaE,hDeltaE_02_C2,R,acetylcholine
28619,FB2E,FB2E_L,L,glutamate
28627,ER3m,ER3m_L,L,gaba
28701,ER3d_b,ER3d_b_R,R,gaba
28767,PFGs,PFGs(PB10)_R8_C2,R,unclear
28782,hDeltaK,hDeltaK_10_C8,L,acetylcholine
28791,PEN_b(PEN2),PEN_b(PB06b)_R4,R,acetylcholine
29016,FB1B,FB1B_L,L,glutamate
29044,PFNa,PFNa(PB03)_R5_C6,R,acetylcholine
29046,ER3d_b,ER3d_b_R,R,gaba
29111,FB1E_b,FB1E_b_R,R,glutamate
29135,PEN_b(PEN2),PEN_b(PB06b)_R6,R,acetylcholine
29152,FB4Q_a,FB4Q_a_L,L,glutamate
29177,ER3d_b,ER3d_b_R,R,gaba
29261,PFNd,PFNd(PB04)_L6_C5,L,acetylcholine
29270,FB1A,FB1A_L,L,glutamate
29291,FB2M_b,FB2M_b_R,R,glutamate
