body_pre,body_post,weight
39385,60370,4
39385,57278,4
39385,136113,4
39385,35912,4
39385,44056,4
39385,109866,4
39385,533946,4
39385,526639,4
39385,13101,4
39385,13033,4
39385,27430,4
39385,27422,4
57278,73110,4
57278,71363,4
57278,99284,4
57278,74326,4
57278,67361,4
57278,108286,4
57278,91360,4
57278,84661,4
57278,86000,4
57278,79204,4
57278,45155,4
57278,66750,4
57278,49618,4
57278,93886,4
57278,106495,4
57278,37540,4
57278,20565,4
57278,23071,4
57278,125369,4
57278,127661,4
57278,133373,4
57278,122334,4
57278,155668,4
57278,527048,4
57278,546044,4
57278,551404,4
57278,557395,4
57278,188280,4
57278,519358,4
57278,515687,4
57278,159849,4
57278,163929,4
57278,158590,4
219656,180542,4
219656,181584,4
219656,208160,4
219656,186900,4
219656,176438,4
219656,124489,4
219656,151100,4
219656,170838,4
219656,169169,4
219656,160287,4
219656,159956,4
219656,161333,4
219656,114924,4
219656,114624,4
219656,90587,4
219656,90638,4
80867,512514,4
145889,194655,4
80867,51159,4
80867,556347,4
145879,117521,4
145879,91780,4
145879,94433,4
145879,50461,4
145879,24436,4
145879,31022,4
12311,11326,4
12311,13892,4
12311,18851,4
12311,22923,4
12311,17000,4
12311,29836,4
12311,30329,4
12311,23812,4
80867,19189,4
80867,29713,4
145889,39690,4
145889,45151,4
145889,17763,4
145889,28418,4
145889,15129,4
145889,39233,4
12311,519346,4
12311,511846,4
12311,521637,4
12311,560327,4
12311,520811,4
12311,548469,4
12311,61553,4
12311,50461,4
12311,71612,4
12311,77090,4
12311,57252,4
12311,35277,4
12311,39538,4
12311,27119,4
12311,26666,4
12311,106555,4
12311,164254,4
12311,134322,4
12311,113924,4
12311,68271,4
12311,82293,4
12311,147925,4
554008,15129,4
128694,156453,4
554008,39233,4
128694,23596,4
128694,30225,4
128694,53743,4
554008,53743,4
128694,527427,4
20925,13101,4
20925,519359,4
20925,56327,4
20925,61731,4
20925,28248,4
529318,17454,4
529318,25549,4
529318,24683,4
529318,116777,4
529318,156581,4
62262,30405,4
62262,43949,4
62262,23703,4
62262,87610,4
62262,132371,4
32300,19269,4
62262,520579,4
62262,73758,4
62262,99346,4
529330,13217,4
529330,29713,4
529330,19125,4
529330,11987,4
529330,524073,4
529330,523786,4
529330,520818,4
529330,58834,4
529330,27246,4
529330,521813,4
529330,46764,4
529330,47464,4
529330,512305,4
529330,513463,4
529330,61845,4
529330,84758,4
39413,294178,4
39413,15458,4
39413,522972,4
39413,92188,4
128738,102359,4
128738,26665,4
39413,512305,4
39413,39753,4
39413,11503,4
39413,11340,4
39413,11886,4
29713,50888,4
29713,520468,4
29713,519347,4
29713,527199,4
29713,514042,4
29713,43212,4
29713,34737,4
29713,37437,4
29713,36928,4
29713,44814,4
29713,46764,4
29713,46707,4
29713,19323,4
29713,11503,4
29713,13985,4
29713,13094,4
29713,30592,4
29713,27246,4
29713,24076,4
29713,47464,4
29713,29711,4
29713,46242,4
29713,20678,4
29713,20664,4
29713,20404,4
29713,18058,4
29713,19425,4
29713,19900,4
57353,18982,4
57353,30405,4
57353,20565,4
57353,68502,4
57353,84203,4
57353,66230,4
57353,61704,4
57353,125294,4
57353,122334,4
57353,107690,4
57353,67741,4
57353,56695,4
57353,25045,4
57353,81910,4
57353,80871,4
73285,125294,4
29711,61590,4
29711,26939,4
73285,136667,4
29711,84758,4
29711,69454,4
29711,519140,4
57353,529992,4
57353,530449,4
57353,521584,4
57353,249693,4
57353,512042,4
57353,241046,4
57353,165227,4
57353,132995,4
57353,141430,4
57353,128694,4
57353,140787,4
57353,146404,4
57353,108286,4
57353,151502,4
57353,147541,4
57353,137299,4
73285,81605,4
57353,550199,4
62193,169226,4
62193,159401,4
62193,19798,4
62193,49952,4
62193,39690,4
62193,40802,4
62193,108415,4
512793,39413,4
512793,535347,4
512793,51159,4
512793,521409,4
62193,17602,4
62193,14677,4
62193,26439,4
62193,56726,4
62193,24436,4
16598,523788,4
16598,11886,4
19443,14434,4
19443,69684,4
57384,28258,4
57384,33191,4
57384,31627,4
57384,29152,4
57384,56466,4
19443,75688,4
57384,56350,4
19443,108478,4
57384,74917,4
19443,63612,4
19443,56350,4
57384,12449,4
57384,25549,4
57384,13732,4
57384,43756,4
19443,165152,4
57384,520338,4
57384,515232,4
57384,530449,4
57384,518644,4
57384,515192,4
57384,181296,4
57384,127422,4
19443,31656,4
19443,38182,4
19443,20520,4
19443,19373,4
19443,91507,4
19443,84305,4
19443,87630,4
19443,94528,4
19443,47850,4
19443,48421,4
529453,158363,4
529453,109669,4
529453,87610,4
529453,97590,4
19443,524351,4
19443,527427,4
19443,518375,4
19443,533103,4
57309,126393,4
57309,152672,4
57309,56106,4
57309,47348,4
57309,85527,4
57309,55523,4
57309,72390,4
57309,98136,4
57309,80130,4
57309,84708,4
57309,75789,4
57309,18982,4
57309,39970,4
10396,52649,4
10396,56382,4
10396,32122,4
10396,27326,4
10396,73853,4
10396,49053,4
10396,13142,4
10396,30541,4
10396,30190,4
10396,78718,4
10396,130104,4
10396,129936,4
10396,137777,4
10396,71015,4
10396,90331,4
10396,85527,4
10396,75558,4
10396,50327,4
10396,51519,4
10396,82637,4
10396,61398,4
10396,147925,4
10396,151777,4
10396,156955,4
10396,527048,4
10396,544759,4
10396,556700,4
10396,530033,4
10396,168836,4
10396,163351,4
29674,520582,4
29674,90896,4
29674,133601,4
73244,26316,4
73244,34019,4
73244,15325,4
73244,23419,4
73244,70573,4
29674,17759,4
29674,69684,4
29674,55161,4
29674,75614,4
29674,526406,4
29674,525448,4
29674,46169,4
29674,71855,4
29674,22923,4
29674,15210,4
73244,72430,4
73244,151739,4
29701,518779,4
29701,220958,4
29701,114213,4
29701,129936,4
29701,148749,4
29701,55161,4
29701,147957,4
29701,155194,4
29701,119833,4
29701,66695,4
29701,77090,4
29701,19373,4
29701,33293,4
29701,17801,4
29701,26794,4
32258,20883,4
32258,13559,4
32258,18733,4
32258,25709,4
32258,30181,4
32258,14482,4
32258,20590,4
20883,519347,4
20883,61590,4
20883,13985,4
20883,51555,4
32258,514803,4
32258,517548,4
32258,517059,4
32258,23601,4
32258,556700,4
32258,522991,4
32258,522992,4
80750,24291,4
80750,518704,4
80750,29152,4
80750,29582,4
80750,89635,4
80750,532800,4
80750,139382,4
80750,112339,4
80750,159201,4
513032,26038,4
529127,75781,4
529127,89155,4
529127,56567,4
529127,64325,4
529127,55415,4
529127,60670,4
529127,145920,4
529127,158590,4
529127,518378,4
529127,173604,4
529127,178237,4
513032,29836,4
529127,108286,4
529127,264828,4
529127,160453,4
529127,127661,4
529127,119544,4
513033,11326,4
513033,20233,4
513033,20590,4
513033,20678,4
513033,18508,4
529127,24314,4
529127,25371,4
529127,27106,4
529127,23800,4
529127,24436,4
529127,24153,4
529127,40802,4
529127,30225,4
529127,16800,4
529127,20925,4
529127,16292,4
529127,545857,4
20997,32699,4
20997,43040,4
20997,48524,4
513034,511842,4
20997,580653,4
20997,529253,4
20997,157585,4
20997,548890,4
20997,125592,4
20997,84708,4
20997,56146,4
20997,206573,4
20997,91820,4
81247,536208,4
81247,531009,4
513033,107571,4
513033,34607,4
513033,514997,4
513033,517548,4
513033,63998,4
16540,93186,4
16540,132828,4
513033,24076,4
16540,74988,4
81247,515702,4
16540,519140,4
81247,13559,4
513033,25709,4
16540,47369,4
81247,25713,4
16540,17000,4
81247,67167,4
81247,517548,4
16540,512514,4
513034,13490,4
513033,522972,4
56993,27013,4
29537,74349,4
29537,62821,4
29537,66246,4
29537,75141,4
29537,72133,4
29537,69315,4
29537,72390,4
29537,96270,4
29537,95207,4
29537,53837,4
29537,53352,4
29537,52966,4
29537,31336,4
29537,55523,4
29537,57587,4
29537,61978,4
29537,256623,4
29537,112940,4
29537,152346,4
216873,53675,4
29537,518779,4
29537,157585,4
216873,185024,4
29537,155872,4
29537,109866,4
29537,113500,4
29537,88378,4
216873,63639,4
29537,123675,4
29537,43161,4
29537,30860,4
29537,23643,4
29537,22721,4
29537,26794,4
29537,14663,4
29537,152672,4
29537,521644,4
216873,185797,4
529128,159401,4
529128,146261,4
529128,135454,4
529128,137990,4
529128,170133,4
19410,30310,4
19410,20883,4
529128,151927,4
529128,159021,4
529128,529018,4
529128,513662,4
19410,294178,4
128164,179453,4
128164,199436,4
128164,184476,4
128164,170777,4
128164,171389,4
128164,178957,4
128164,159797,4
128164,68196,4
128164,55887,4
529128,59806,4
128164,115622,4
19410,23273,4
19410,11933,4
128164,151100,4
529128,144997,4
529128,101212,4
19410,84758,4
529128,125566,4
19410,18508,4
19410,515933,4
39503,24549,4
39503,34188,4
39503,28701,4
39503,26939,4
29545,46764,4
19410,520817,4
39503,27348,4
39503,19169,4
39503,29545,4
39503,59337,4
529128,540382,4
529128,546044,4
39503,526143,4
39503,526552,4
39503,55630,4
39503,44422,4
39503,511778,4
529128,20331,4
529128,21053,4
529128,17763,4
529128,10624,4
529128,41941,4
529128,50431,4
529128,68502,4
529128,24821,4
19410,11433,4
529129,162680,4
529129,181476,4
529129,184456,4
529129,179605,4
529129,106856,4
529129,154646,4
529129,156453,4
529129,125369,4
529129,145920,4
529129,536443,4
529129,568471,4
529129,543465,4
529129,522855,4
146261,146524,4
146261,536441,4
529129,526638,4
529129,51782,4
529129,42118,4
529129,91269,4
529129,91835,4
529129,119819,4
529129,91360,4
529129,102438,4
529129,79146,4
529129,57603,4
529129,77025,4
529129,66205,4
32338,28791,4
32338,54776,4
32338,40037,4
32338,57600,4
32338,60361,4
32338,131142,4
32338,514405,4
32338,67019,4
32338,112756,4
32338,69541,4
32338,191479,4
32338,190098,4
32338,173672,4
32338,166767,4
529129,13033,4
529129,13101,4
529129,23359,4
529129,22923,4
529129,27195,4
529129,24436,4
529129,22766,4
146404,28767,4
146404,27422,4
146404,15929,4
146404,104985,4
146404,118375,4
146404,89635,4
146404,76412,4
146404,515194,4
13316,515960,4
13316,128825,4
13316,525061,4
13316,540382,4
13316,59018,4
13316,20951,4
13316,24436,4
13316,23630,4
13316,47546,4
13316,104007,4
216592,192086,4
216592,130122,4
216592,178022,4
216592,11433,4
216592,23986,4
216592,162496,4
216592,11886,4
56993,51159,4
81334,75125,4
81334,12656,4
81334,112156,4
81334,102878,4
81334,22844,4
81334,30122,4
21018,154212,4
21018,511842,4
21018,139925,4
21018,132121,4
39538,533103,4
39538,133601,4
39538,39465,4
39538,106856,4
39538,65705,4
39538,307621,4
39538,31786,4
39538,12311,4
39538,34909,4
39538,18666,4
39538,25131,4
39538,95377,4
39538,29152,4
552966,19266,4
552966,34909,4
552966,26065,4
552966,111693,4
552966,54176,4
128010,181584,4
128010,156233,4
128010,176534,4
146366,56466,4
146366,60586,4
146366,67167,4
146366,33356,4
21018,29152,4
21018,42793,4
21018,22083,4
21018,22683,4
146366,17801,4
128516,40458,4
128516,57278,4
128516,153999,4
529266,64464,4
529266,66342,4
529266,120165,4
529266,156005,4
529266,13893,4
529266,148220,4
529266,17000,4
20951,18422,4
20951,17763,4
20951,115261,4
20951,122334,4
20951,52798,4
20951,16303,4
20951,28248,4
20951,533436,4
20951,80130,4
20951,72892,4
20951,70713,4
20951,178721,4
20951,523578,4
20951,151536,4
20951,151502,4
20951,142911,4
39465,46657,4
39465,35322,4
39465,34203,4
39465,18803,4
39465,24088,4
39465,26718,4
39465,52728,4
39465,47850,4
39465,48421,4
39465,89191,4
39465,148290,4
39465,93538,4
39465,57625,4
39465,68271,4
39465,66695,4
39465,22521,4
39465,13316,4
39465,27210,4
39465,16430,4
39465,18327,4
39465,14434,4
39465,19009,4
39465,19798,4
39465,567101,4
39465,536355,4
39465,154212,4
39465,149740,4
39465,518706,4
39465,82293,4
39465,169226,4
39465,140787,4
39465,533103,4
39465,513266,4
39465,513518,4
39465,515193,4
39465,530445,4
39465,519358,4
39465,284058,4
39465,515963,4
512927,36384,4
512927,36730,4
512927,57591,4
512927,32315,4
512927,39753,4
512927,31735,4
512927,454614,4
512927,30371,4
32315,10539,4
512928,23874,4
512928,24382,4
512928,23520,4
512928,22084,4
32315,34949,4
512928,19569,4
512928,20253,4
512928,20945,4
512928,20559,4
512928,74836,4
512928,15409,4
512928,15444,4
512928,14806,4
512928,13094,4
512927,11255,4
553721,71959,4
529253,36205,4
529253,62262,4
529253,151820,4
529253,149469,4
529253,169145,4
529253,524655,4
553721,171367,4
529253,16214,4
529253,46657,4
529253,49952,4
529253,15768,4
36928,521528,4
36928,61845,4
36928,61590,4
36928,526548,4
553847,534834,4
553847,78121,4
553847,84873,4
553847,70230,4
553847,166767,4
19425,517512,4
19425,29713,4
19425,50808,4
19425,51555,4
19425,28339,4
19425,13434,4
19425,19737,4
19425,19410,4
19425,22461,4
19425,16818,4
19425,19323,4
128552,76492,4
128552,198031,4
128552,189926,4
128552,179200,4
20945,515760,4
20945,514803,4
20945,23281,4
20945,26136,4
20945,20653,4
20945,17679,4
20945,518194,4
529175,59288,4
20980,51555,4
20980,17402,4
20980,12656,4
20980,39813,4
20980,21449,4
20980,18932,4
20980,22240,4
20980,24382,4
20980,20883,4
20980,19760,4
20980,517763,4
20980,107195,4
20980,88342,4
20980,556347,4
81176,43949,4
81176,129790,4
81176,97590,4
81176,13893,4
81176,30541,4
81176,522790,4
529175,59846,4
529175,102316,4
529175,47850,4
529175,33298,4
529175,26718,4
529175,23601,4
529175,48335,4
529175,525061,4
529175,533103,4
529175,170407,4
529175,171575,4
529142,523578,4
529142,29648,4
529207,61845,4
529207,49869,4
529207,45134,4
529207,14871,4
529207,27850,4
529207,511778,4
529207,30371,4
73110,28767,4
73110,23596,4
73110,16315,4
73110,20231,4
73110,20969,4
73110,14540,4
20969,214925,4
146190,31022,4
20969,525364,4
20969,536443,4
20969,137990,4
20969,110451,4
20969,56726,4
20969,75125,4
20969,101821,4
20969,156005,4
20969,532023,4
20969,535053,4
20969,164856,4
20969,171585,4
20969,522855,4
20969,545857,4
20969,125369,4
20969,123675,4
20969,57625,4
20969,53743,4
20969,47995,4
73114,79639,4
73114,132828,4
73114,145530,4
73114,82293,4
146172,130144,4
146172,199436,4
73114,69541,4
73114,70716,4
73114,83478,4
73114,78121,4
73114,84873,4
73114,11255,4
73114,119833,4
73114,188280,4
146172,64956,4
73114,523776,4
73114,125273,4
73114,131537,4
73112,201774,4
73114,45282,4
73114,51509,4
32315,42059,4
16553,185098,4
16553,47528,4
16553,165774,4
16553,519350,4
16553,179200,4
16553,144164,4
16553,147211,4
32315,51159,4
512928,512179,4
512928,523788,4
32315,11874,4
512928,59288,4
512928,80867,4
512928,515760,4
512928,515933,4
512928,517417,4
32315,513033,4
16553,517417,4
32315,30371,4
32315,512793,4
16553,514043,4
73114,539227,4
73114,148905,4
73114,149817,4
16553,11786,4
16553,15851,4
32315,519144,4
32315,556346,4
16553,35013,4
16553,97678,4
73110,521644,4
73110,515687,4
29582,13033,4
29582,18670,4
29582,16158,4
73110,75781,4
73110,128825,4
29582,64464,4
29582,16303,4
29582,41385,4
73110,72892,4
73110,64416,4
73110,56830,4
73110,45151,4
73110,160024,4
73112,170838,4
73112,174644,4
73112,189993,4
73112,182048,4
73112,178957,4
73112,160287,4
73112,162061,4
73112,170139,4
73112,157201,4
29582,307621,4
29582,171009,4
29582,513518,4
29582,103466,4
29582,146366,4
29582,71779,4
29582,58322,4
29582,113148,4
29582,159401,4
29582,87630,4
29582,85527,4
29582,71081,4
29582,531009,4
73112,55887,4
81159,88342,4
81159,34188,4
81159,47271,4
81159,523807,4
81159,53618,4
81159,511778,4
217691,50984,4
217691,140134,4
217691,539227,4
217691,51509,4
217691,60449,4
12674,14975,4
130175,159401,4
130175,159021,4
130175,88289,4
130175,106414,4
130175,167903,4
130175,52579,4
130175,64956,4
130175,55094,4
130175,565971,4
130175,534662,4
130175,169365,4
130175,179246,4
130175,136469,4
130175,154646,4
130175,153344,4
130175,191925,4
130175,156045,4
130175,17602,4
130175,11197,4
130175,13142,4
130175,30341,4
130175,41941,4
130175,12706,4
80130,19443,4
80130,16315,4
80130,70573,4
80130,13101,4
80130,27430,4
80130,34203,4
80130,32122,4
80130,140794,4
80130,85234,4
80130,143586,4
80130,148749,4
80130,238044,4
80130,115521,4
80130,529129,4
12674,83388,4
12674,122167,4
12674,88289,4
12674,80549,4
12674,93284,4
12674,95377,4
12674,132482,4
12674,99513,4
12674,137936,4
12674,111460,4
12674,112888,4
12674,115046,4
12674,84766,4
12674,64325,4
12674,91360,4
12674,55508,4
12674,79204,4
12674,151502,4
12674,189011,4
12674,165208,4
12674,119544,4
12674,23231,4
12674,31715,4
12674,30225,4
12674,22291,4
12674,27425,4
12674,270968,4
130144,64956,4
12674,551404,4
12674,529992,4
12674,534662,4
12674,161080,4
12674,526285,4
512514,50808,4
512514,46707,4
512514,63998,4
512514,523032,4
512514,513678,4
512514,519347,4
512514,522973,4
512514,531009,4
512514,526143,4
512514,521634,4
512515,14552,4
512514,19807,4
512514,15458,4
512514,18508,4
512514,25297,4
512514,25841,4
512514,36730,4
512514,20678,4
512514,12357,4
512513,519347,4
512513,36524,4
512513,37105,4
512513,42241,4
512513,45427,4
512513,525062,4
512513,24122,4
512513,24879,4
512513,20883,4
512513,21882,4
512513,13892,4
512513,13490,4
512513,11184,4
512513,20317,4
512513,20404,4
512513,19425,4
512513,19569,4
512513,19791,4
512513,26443,4
512513,20253,4
512513,17753,4
130007,76845,4
130007,73244,4
130007,94433,4
130007,90331,4
130007,524655,4
130007,151820,4
130007,69106,4
130007,61568,4
130007,58730,4
130007,43681,4
130007,120591,4
130007,39385,4
145229,45876,4
145229,46169,4
145229,123248,4
145229,137299,4
145229,33382,4
145229,155194,4
145234,55401,4
145234,518606,4
145234,543465,4
130104,92611,4
130104,82637,4
130104,118617,4
130104,131984,4
130104,12106,4
130104,34011,4
130122,75125,4
130122,262715,4
130122,45151,4
130122,148789,4
130122,104389,4
130122,27698,4
130122,30122,4
145195,91507,4
145195,66695,4
145195,527427,4
145195,48642,4
145195,109866,4
145195,20565,4
20715,36524,4
20715,39095,4
20715,29711,4
20715,24382,4
20715,34922,4
20715,47859,4
20715,69454,4
20715,59337,4
20715,20514,4
20715,14727,4
20715,14308,4
20715,19807,4
20715,21882,4
20715,23703,4
20715,31735,4
20715,27269,4
20715,41665,4
20715,522972,4
20715,41908,4
20715,48291,4
20715,513678,4
29978,165017,4
29978,165160,4
29978,92576,4
29978,101011,4
29978,115674,4
144908,88904,4
29978,175360,4
29978,163353,4
29978,178252,4
29978,122334,4
29978,178237,4
29978,151739,4
29978,159021,4
29978,157670,4
29978,13411,4
29978,66823,4
29978,64956,4
29978,25948,4
29978,34750,4
20715,11340,4
39091,531755,4
39091,580329,4
130460,17763,4
130460,82111,4
130460,53991,4
130460,15129,4
130460,173160,4
130460,125294,4
39091,518606,4
39091,519358,4
39091,117521,4
39091,157584,4
39091,524067,4
130460,17602,4
39091,17000,4
39091,107492,4
39091,90574,4
39091,48335,4
39091,33298,4
39091,105775,4
39091,69704,4
39091,92446,4
39091,73853,4
39091,18851,4
39091,35450,4
130466,192736,4
130466,194727,4
39091,28146,4
39091,26718,4
39091,13892,4
39091,13031,4
130466,162496,4
130466,160143,4
130466,12106,4
39091,37004,4
130466,105582,4
130466,180542,4
130466,179073,4
130466,219656,4
130466,68196,4
130466,134802,4
130466,134768,4
39091,18586,4
130466,114624,4
12357,14482,4
12357,19791,4
61978,92664,4
61978,97590,4
61978,105904,4
61978,98136,4
12358,69319,4
12358,17402,4
12358,13395,4
12358,22884,4
61978,43040,4
12358,19825,4
12358,29713,4
12358,37105,4
12358,36730,4
12358,37058,4
12358,20007,4
12358,523816,4
61978,84708,4
61978,59813,4
12357,517512,4
57851,13862,4
57851,68502,4
57851,17749,4
57851,25509,4
57851,28258,4
57851,34019,4
57851,33125,4
57851,27326,4
57851,27502,4
57851,39385,4
57851,42440,4
57851,51458,4
57851,542805,4
57851,515963,4
57851,524655,4
57851,148905,4
57851,556700,4
57851,571291,4
57851,91004,4
57851,62712,4
57851,66644,4
57851,61704,4
57851,107690,4
57851,72957,4
57851,72430,4
57851,106495,4
57851,188519,4
57851,131273,4
57851,117356,4
57851,121959,4
57851,123047,4
12359,200627,4
12359,539227,4
532800,47546,4
532800,34909,4
532800,53755,4
532800,28258,4
532800,66695,4
532800,91507,4
532800,63122,4
532800,74917,4
532800,82342,4
532800,81527,4
532800,515193,4
532800,12506,4
532800,13392,4
29978,535910,4
29978,512716,4
144908,46943,4
144908,39233,4
29978,565971,4
144908,28418,4
29978,187351,4
144908,96745,4
29978,197575,4
29978,248193,4
130557,45155,4
224128,114426,4
224128,89635,4
224128,163832,4
130366,524795,4
130366,556700,4
130366,23812,4
130366,26665,4
130366,14434,4
130366,30068,4
145031,130122,4
62020,67303,4
62020,14540,4
62020,189011,4
145039,98391,4
145039,64541,4
145039,104593,4
145039,102209,4
145039,523775,4
145039,529453,4
145039,17728,4
145039,48248,4
145037,102359,4
145037,67167,4
145037,81417,4
145037,30927,4
145037,12311,4
145037,14434,4
39095,11503,4
39095,525062,4
39095,34188,4
39095,39753,4
79948,17602,4
79948,91835,4
79948,171009,4
79948,174319,4
79948,158590,4
79948,61451,4
79948,127690,4
79948,155275,4
144997,39567,4
13650,567101,4
13650,162135,4
13650,148290,4
13650,180064,4
13650,165485,4
13650,171053,4
13650,12333,4
13650,15888,4
13650,15924,4
13650,30927,4
13650,105775,4
13650,108478,4
13650,43756,4
13650,55143,4
13650,77090,4
13650,102416,4
13650,91633,4
13650,100824,4
13650,101052,4
13650,102359,4
80474,520811,4
80474,548469,4
80474,517013,4
80474,171584,4
80474,534662,4
80474,532704,4
80474,152776,4
145547,30541,4
80474,103526,4
145547,130104,4
145547,56106,4
80474,99028,4
80474,26718,4
80474,22302,4
80474,27195,4
80474,56382,4
80474,191593,4
145547,524946,4
80474,152672,4
80474,127661,4
80474,238044,4
145547,544687,4
80474,105369,4
80474,156955,4
80474,153558,4
80474,101754,4
145547,64541,4
80474,12106,4
80474,22721,4
80474,32699,4
29791,520468,4
29791,520812,4
29791,51159,4
29791,92188,4
29791,61845,4
29791,54912,4
29791,14727,4
29791,14552,4
29791,519140,4
29791,521409,4
29791,13217,4
29791,29713,4
145530,38835,4
145530,517548,4
145530,22838,4
145530,23601,4
145530,104220,4
145530,70716,4
145530,13559,4
80453,533103,4
80453,44903,4
80453,52903,4
80453,43756,4
80453,41277,4
80453,513217,4
80453,54776,4
80453,21204,4
80453,30310,4
80453,15888,4
220958,515687,4
220958,533103,4
220958,535056,4
220958,524947,4
220958,84873,4
220958,520435,4
220958,519358,4
220958,133601,4
220958,79839,4
10969,55630,4
10969,29648,4
10969,25024,4
10969,25137,4
10969,23281,4
512717,15929,4
512717,16292,4
512717,27430,4
512717,17061,4
512717,23643,4
512717,114392,4
512717,83319,4
512717,67241,4
512717,525063,4
512717,92734,4
512717,41331,4
512716,44903,4
512716,31499,4
512716,89937,4
512716,13418,4
145577,105582,4
145577,518980,4
145577,177658,4
145577,178976,4
145577,144165,4
145577,140727,4
145577,173097,4
145577,68196,4
80549,515528,4
80549,526639,4
80549,145879,4
80549,161080,4
80549,522993,4
80549,13418,4
80549,20969,4
80549,85456,4
80549,91780,4
80549,56327,4
80549,66823,4
80549,66718,4
80549,65187,4
145592,515960,4
145592,520435,4
145592,515463,4
145592,128516,4
37003,64591,4
37003,61731,4
37003,41277,4
37003,56106,4
37003,17874,4
37003,27326,4
37003,27195,4
37003,27761,4
37003,130104,4
37003,148830,4
37003,165227,4
37003,98544,4
37003,140877,4
37003,140794,4
37003,170539,4
37003,137299,4
37003,132482,4
37003,520338,4
37003,95713,4
37003,67055,4
37003,66644,4
37003,91004,4
37003,71397,4
37003,77090,4
29842,20715,4
29842,512928,4
57603,43949,4
37003,533436,4
57603,215284,4
57603,544759,4
57603,146524,4
57603,536441,4
37003,523775,4
37003,529992,4
37003,536355,4
57600,518704,4
57600,147142,4
57600,51622,4
57600,163832,4
29836,20565,4
29836,17286,4
29836,108478,4
29836,17000,4
57591,18639,4
20792,31715,4
20792,31022,4
20792,53743,4
57591,10099,4
20792,526639,4
57591,15399,4
20792,98457,4
20792,22291,4
57591,520817,4
20792,18899,4
20792,17763,4
20792,22766,4
20792,16315,4
57591,529318,4
20792,16292,4
20792,50885,4
20792,14540,4
512606,26136,4
512606,23281,4
512606,14552,4
512606,13395,4
20792,519508,4
20792,248193,4
20792,529266,4
20792,533944,4
20792,153999,4
57587,49952,4
57587,50687,4
57587,46657,4
57587,47850,4
57587,10744,4
57587,56830,4
57587,63998,4
57587,59018,4
512608,520581,4
512608,520812,4
512608,544496,4
512608,51159,4
512608,530339,4
57587,115704,4
57587,89657,4
512608,526548,4
57587,43191,4
512608,45134,4
512608,44127,4
512608,43039,4
512608,20514,4
512608,10324,4
512608,16360,4
57587,153999,4
57587,136159,4
57587,515463,4
512608,294178,4
512608,511778,4
57587,536264,4
57587,536443,4
57587,524947,4
57587,526285,4
512606,526548,4
512606,517763,4
512606,523786,4
512607,55630,4
512607,294178,4
512607,61590,4
512607,51555,4
512607,521813,4
512607,46242,4
512607,45134,4
512607,28701,4
57625,518375,4
57625,540382,4
57625,154646,4
57625,154212,4
57625,178236,4
57625,141430,4
57625,165152,4
129971,519351,4
129971,112756,4
129971,107497,4
129971,167648,4
129971,181296,4
129971,177642,4
129971,188823,4
37004,35088,4
37004,58073,4
37004,97590,4
37004,63838,4
57625,47546,4
129936,155275,4
129936,163640,4
129936,109866,4
129936,536208,4
129936,96384,4
57625,88378,4
57625,104985,4
57625,76941,4
57625,67055,4
57625,99820,4
57625,62193,4
57625,18113,4
129936,82293,4
57625,13033,4
129936,35912,4
57625,22302,4
20781,25036,4
57536,55401,4
57536,53796,4
57536,27326,4
57536,44554,4
57536,93186,4
57536,101552,4
57536,88289,4
57536,81910,4
12333,518831,4
12333,527048,4
12333,515193,4
12333,512041,4
12333,181512,4
12333,518830,4
12333,516666,4
12333,536355,4
57536,136981,4
57536,126496,4
57536,159635,4
57536,67598,4
57536,109866,4
57536,177278,4
57536,135453,4
57536,169158,4
57536,160829,4
19460,515298,4
19460,95025,4
19460,71855,4
19460,133601,4
19460,138220,4
19460,164863,4
19460,152120,4
19460,171455,4
19460,114213,4
19460,92330,4
19460,90634,4
129715,67024,4
129715,56146,4
129715,530033,4
129715,130007,4
129715,529253,4
19460,532704,4
19460,520582,4
19460,526406,4
129715,21519,4
129715,14120,4
129715,44152,4
129715,39385,4
129715,25194,4
129715,64541,4
129715,36205,4
129715,54184,4
19460,533434,4
80388,185098,4
80388,82613,4
80388,110439,4
80388,93284,4
80388,152776,4
80388,148295,4
80388,154748,4
80388,161155,4
80388,148713,4
19460,11326,4
19460,17780,4
19460,13392,4
19460,12221,4
19460,12333,4
19460,41277,4
19460,80750,4
17454,23703,4
17454,23281,4
17454,45427,4
19460,67741,4
19460,62962,4
19460,59929,4
19460,25554,4
19460,27326,4
17454,517763,4
17454,515760,4
17454,512514,4
17454,42509,4
19460,19798,4
17454,36384,4
17454,35978,4
19460,42440,4
20818,45024,4
20818,42509,4
20818,51159,4
20818,512927,4
20818,524073,4
20818,522992,4
20818,511857,4
20818,72491,4
20818,69319,4
20818,46073,4
20818,11340,4
12333,17780,4
80415,33410,4
80415,529175,4
12333,80750,4
80415,20951,4
12333,84873,4
12333,117121,4
12333,116424,4
12333,126061,4
12333,79615,4
12333,68268,4
12333,59983,4
12333,92330,4
12333,108415,4
12333,168400,4
12333,270968,4
12333,142689,4
12333,170798,4
12333,98874,4
12333,144604,4
12333,92683,4
12333,30313,4
12333,23779,4
12333,71769,4
12333,25939,4
12333,30329,4
12333,27179,4
12333,33298,4
12333,28248,4
12333,35088,4
12333,27106,4
12333,26739,4
12333,27326,4
80415,12083,4
12333,19367,4
80415,35450,4
