body_pre,body_post,weight,type_pre,type_post
523816,519941,7,ER1_b,EPG
523816,107195,7,ER1_b,EPG
523816,53086,7,ER1_b,PEN_a(PEN1)
523816,51555,7,ER1_b,EL
523816,511857,7,ER1_b,ER1_c
523816,32315,7,ER1_b,ER1_a
523816,31735,7,ER1_b,ER1_a
523816,61590,7,ER1_b,EL
523816,519328,7,ER1_b,EPG
523807,18504,7,PEG,PEN_a(PEN1)
523807,523806,7,PEG,PEG
523788,14308,7,ER3w_a,ER4m
523788,13434,7,ER3w_a,ER4m
523786,519347,7,EPG,ER4m
523788,520812,7,ER3w_a,EPG
523788,521409,7,ER3w_a,EPG
523788,454614,7,ER3w_a,ER4m
523786,20945,7,EPG,ER2_c
523786,18639,7,EPG,Delta7
523786,16110,7,EPG,Delta7
523786,15904,7,EPG,Delta7
523786,12797,7,EPG,ER4m
523786,12449,7,EPG,EPG
523786,76931,7,EPG,PFL1
523786,34607,7,EPG,ER4d
523786,23874,7,EPG,ER4d
523786,21882,7,EPG,ER2_a
51555,50007,7,EL,ER3p_a
51555,47186,7,EL,ER3m
51555,27348,7,EL,ER3m
51555,24459,7,EL,ER4d
51555,524075,7,EL,ER2_d
51555,529847,7,EL,ER3m
51555,522973,7,EL,PEG
51555,20653,7,EL,ER4d
51555,21664,7,EL,ER3d_e
51555,17591,7,EL,ER4d
26913,516919,7,PFNd,hDeltaA
26913,69515,7,PFNd,PFNd
26913,524946,7,PFNd,hDeltaJ
26913,524947,7,PFNd,hDeltaJ
26913,524945,7,PFNd,hDeltaJ
26913,41849,7,PFNd,PFNd
517418,52903,7,PFNd,PFNd
517418,26913,7,PFNd,PFNd
517417,177717,7,Delta7,PFNp_a
517417,123127,7,Delta7,PFNa
517417,211310,7,Delta7,PFNp_b
517417,33298,7,Delta7,PFR_b
517417,26913,7,Delta7,PFNd
113489,51365,7,PFNp_a,PFNp_c
113489,61234,7,PFNp_a,PFNp_c
113398,42118,7,FC1B,FC3_b
113398,62262,7,FC1B,FC1C_b
51458,41559,7,hDeltaJ,FC2A
51458,22683,7,hDeltaJ,hDeltaM
26673,14552,7,ER3w_b,EL
26673,11307,7,ER3w_b,EPG
26673,523788,7,ER3w_b,ER3w_a
26673,84758,7,ER3w_b,EPG
26673,520818,7,ER3w_b,EPG
26673,521812,7,ER3w_b,EPG
43161,96384,7,hDeltaC,FC2B
112377,36201,7,PFNp_b,FC2A
517763,512606,7,EL,ER3w_c
517763,512513,7,EL,EPG
517763,529330,7,EL,ER3d_b
517763,26673,7,EL,ER3w_b
517763,25841,7,EL,ER3w_b
517763,12357,7,EL,ER2_c
517763,23080,7,EL,ER4d
517763,46341,7,EL,ER3w_b
517763,46242,7,EL,ER3w_a
517763,59337,7,EL,ER3w_b
517763,515761,7,EL,ER3p_a
517763,30371,7,EL,ER1_a
517763,30178,7,EL,ER3d_b
517763,38084,7,EL,ER3m
517763,31681,7,EL,ER1_a
43127,23090,7,PFNd,hDeltaB
15444,51555,7,ER2_d,EL
15444,46073,7,ER2_d,EL
15444,25494,7,ER2_d,ER3d_e
15444,556346,7,ER2_d,EPG
15444,13395,7,ER2_d,ER4m
15444,19355,7,ER2_d,ER2_c
15444,11933,7,ER2_d,ER2_c
15444,20945,7,ER2_d,ER2_c
15444,20317,7,ER2_d,ER2_c
50984,149501,7,PFNm_a,PFNm_b
50984,69541,7,PFNm_a,PFNm_a
50984,51622,7,PFNm_a,PFNm_a
50984,51509,7,PFNm_a,PFNp_c
112250,77211,7,PFNp_c,PFNm_a
112250,73114,7,PFNp_c,PFNp_c
112250,27926,7,PFNp_c,hDeltaJ
51159,61845,7,EL,EL
51159,61590,7,EL,EL
51159,511778,7,EL,EL
51159,514042,7,EL,ER2_b
51159,514803,7,EL,ER2_b
51159,50694,7,EL,ER3w_b
51159,50007,7,EL,ER3p_a
51159,31121,7,EL,ER3a_c
51159,544496,7,EL,ER3a_c
51159,526548,7,EL,EL
51159,21645,7,EL,ER2_a
51159,19355,7,EL,ER2_c
51159,19900,7,EL,ER2_c
51159,20317,7,EL,ER2_c
51159,12449,7,EL,EPG
51159,16343,7,EL,ER4d
51159,36524,7,EL,ER2_a
51159,25297,7,EL,ER3w_a
51159,27770,7,EL,ER3w_b
51159,22240,7,EL,PEN_b(PEN2)
51159,26843,7,EL,ER3w_b
43039,513033,7,ER3d_d,EPG
43039,521813,7,ER3d_d,EPG
43039,512513,7,ER3d_d,EPG
43039,514126,7,ER3d_d,EPG
15495,19269,7,Delta7,PFL1
15495,27985,7,Delta7,PFNp_c
15495,521637,7,Delta7,PFR_a
15495,194491,7,Delta7,PFNm_a
15495,212370,7,Delta7,PFNp_b
15495,181891,7,Delta7,PFNp_b
112723,175200,7,PFNp_e,PFNp_a
112723,70230,7,PFNp_e,PFNp_c
112723,61290,7,PFNp_e,PFNp_c
26739,19443,7,PFNd,PFR_a
26739,43127,7,PFNd,PFNd
22923,541755,7,hDeltaM,PFR_a
519349,519350,7,PFL1,PFL1
519349,519348,7,PFL1,PFL1
49378,131313,7,ER3d_c,EPG
49378,513033,7,ER3d_c,EPG
49378,58834,7,ER3d_c,EL
49378,520812,7,ER3d_c,EPG
49378,27903,7,ER3d_c,ER3d_d
49378,512514,7,ER3d_c,EPG
49378,514126,7,ER3d_c,EPG
49378,14507,7,ER3d_c,EPG
522759,519140,7,ER3d_d,EPG
522759,34188,7,ER3d_d,EL
522759,34038,7,ER3d_d,ER3d_b
522759,43212,7,ER3d_d,ER3d_a
522759,37758,7,ER3d_d,ER3d_a
519347,517059,7,ER4m,ER2_a
519347,21277,7,ER4m,ER2_a
519347,50694,7,ER4m,ER3w_b
108643,66479,7,FC1E,FC1C_a
519347,19569,7,ER4m,ER2_c
519347,20559,7,ER4m,ER2_a
519347,20317,7,ER4m,ER2_c
519347,11933,7,ER4m,ER2_c
519354,81176,7,FC3_c,FC1C_a
519354,74917,7,FC3_c,PFR_a
519354,23643,7,FC3_c,FC3_c
519354,33410,7,FC3_c,hDeltaC
519354,519359,7,FC3_c,FC3_b
519328,17591,7,EPG,ER4d
519328,15904,7,EPG,Delta7
519328,19715,7,EPG,PFL2
519328,39413,7,EPG,PEG
519331,14509,7,Delta7,Delta7
519331,16412,7,Delta7,Delta7
519331,16234,7,Delta7,Delta7
519331,16214,7,Delta7,PFR_b
519331,15654,7,Delta7,Delta7
519329,19169,7,ER3a_d,ER3m
519332,61234,7,Delta7,PFNp_c
519331,16553,7,Delta7,Delta7
519332,31627,7,Delta7,PFR_b
519332,15837,7,Delta7,Delta7
519332,16234,7,Delta7,Delta7
519332,19189,7,Delta7,PEN_a(PEN1)
519332,520812,7,Delta7,EPG
519331,54776,7,Delta7,PFNd
519331,180461,7,Delta7,PFNp_b
519331,52647,7,Delta7,PFNa
519331,88342,7,Delta7,EPG
49288,82884,7,PFR_a,FC3_a
49288,20520,7,PFR_a,hDeltaB
108415,521637,7,hDeltaJ,PFR_a
108415,67361,7,hDeltaJ,FC2B
108415,69064,7,hDeltaJ,PFR_a
25982,108415,7,PFNd,hDeltaJ
25982,521634,7,PFNd,PFNd
25982,524270,7,PFNd,PFNd
25982,35461,7,PFNd,PFNd
522745,23080,7,ER2_c,ER4d
522745,14482,7,ER2_c,ER4m
522745,14308,7,ER2_c,ER4m
522745,15444,7,ER2_c,ER2_d
522745,519347,7,ER2_c,ER4m
522745,45427,7,ER2_c,EL
522745,51555,7,ER2_c,EL
44152,102209,7,PFNa,PFNa
44152,145547,7,PFNa,PFNa
44152,67250,7,PFNa,FC1B
44152,115260,7,PFNa,PFNa
44152,118980,7,PFNa,PFNa
44152,544687,7,PFNa,PFNa
44152,39970,7,PFNa,hDeltaC
522806,88342,7,ER3d_c,EPG
522806,11989,7,ER3d_c,EPG
522806,13217,7,ER3d_c,EPG
522806,524073,7,ER3d_c,EPG
522806,519140,7,ER3d_c,EPG
522806,514126,7,ER3d_c,EPG
522806,512513,7,ER3d_c,EPG
23520,107195,7,ER4d,EPG
23520,519941,7,ER4d,EPG
23520,556346,7,ER4d,EPG
26064,58561,7,hDeltaK,PFGs
44127,12449,7,ER3d_d,EPG
44127,84758,7,ER3d_d,EPG
44127,30674,7,ER3d_d,ER3d_b
44127,524073,7,ER3d_d,EPG
25841,22084,7,ER3w_b,EL
44422,104306,7,ER3m,ER3a_a
44422,23163,7,ER3m,ER3a_a
44422,514126,7,ER3m,EPG
25841,43683,7,ER3w_b,ER3w_a
25808,24387,7,hDeltaC,hDeltaF
25808,22683,7,hDeltaC,hDeltaM
25808,39970,7,hDeltaC,hDeltaC
23703,11989,7,ER1_b,EPG
23703,19825,7,ER1_b,EPG
23703,512305,7,ER1_b,EPG
23703,88342,7,ER1_b,EPG
23703,12358,7,ER1_b,PEN_a(PEN1)
23703,27296,7,ER1_b,PEN_a(PEN1)
23703,45427,7,ER1_b,EL
23703,61590,7,ER1_b,EL
23703,523786,7,ER1_b,EPG
23703,92188,7,ER1_b,EPG
23703,556346,7,ER1_b,EPG
23703,51555,7,ER1_b,EL
49002,520818,7,ER3p_a,EPG
49002,519144,7,ER3p_a,EPG
49002,11307,7,ER3p_a,EPG
49002,20715,7,ER3p_a,EL
49002,59337,7,ER3p_a,ER3w_b
23619,21277,7,PEN_b(PEN2),ER2_a
23619,21752,7,PEN_b(PEN2),ER2_c
23619,29135,7,PEN_b(PEN2),PEN_b(PEN2)
23619,515760,7,PEN_b(PEN2),ER4m
23619,20883,7,PEN_b(PEN2),ER2_c
23619,25176,7,PEN_b(PEN2),hDeltaK
23619,23097,7,PEN_b(PEN2),ER2_a
23619,19569,7,PEN_b(PEN2),ER2_c
23619,20664,7,PEN_b(PEN2),ER2_a
108332,13490,7,PFNp_a,PFL2
15176,19900,7,PEN_b(PEN2),ER2_c
15176,14871,7,PEN_b(PEN2),EL
15176,454614,7,PEN_b(PEN2),ER4m
23643,57384,7,FC3_c,PFR_a
95713,22302,7,FC2C,hDeltaM
50007,514180,7,ER3p_a,ER3p_b
518830,79615,7,PFR_b,PFR_b
518830,74917,7,PFR_b,PFR_a
518830,33293,7,PFR_b,PFR_a
518830,28258,7,PFR_b,hDeltaG
518830,33598,7,PFR_b,PFR_b
518779,521644,7,hDeltaC,hDeltaC
518779,43881,7,hDeltaC,PFR_a
23315,11933,7,ER4d,ER2_c
23315,34607,7,ER4d,ER4d
23315,40390,7,ER4d,PEN_b(PEN2)
23315,51555,7,ER4d,EL
23315,519144,7,ER4d,EPG
43814,36227,7,FC1B,FC1A
43814,58335,7,FC1B,FC3_b
43814,84708,7,FC1B,FC1C_b
23359,16800,7,hDeltaK,PFGs
26242,525061,7,hDeltaK,PFGs
522994,519346,7,Delta7,PFL3
522994,533725,7,Delta7,Delta7
522994,200345,7,Delta7,PFNp_d
522994,122132,7,Delta7,PFNp_c
522994,178181,7,Delta7,PFNp_b
522994,49630,7,Delta7,PFNv
522992,513463,7,PEG,EPG
522992,20715,7,PEG,EL
49952,19367,7,hDeltaG,PFGs
43683,14507,7,ER3w_a,EPG
43683,11989,7,ER3w_a,EPG
43683,22084,7,ER3w_a,EL
43683,519347,7,ER3w_a,ER4m
43683,520818,7,ER3w_a,EPG
43683,513464,7,ER3w_a,EPG
23273,19900,7,PEN_b(PEN2),ER2_c
23273,20590,7,PEN_b(PEN2),ER2_a
23273,20678,7,PEN_b(PEN2),ER2_d
23273,19935,7,PEN_b(PEN2),ER2_c
23273,20007,7,PEN_b(PEN2),PEG
23273,36524,7,PEN_b(PEN2),ER2_a
110439,155238,7,PFNp_c,PFNm_a
110439,28074,7,PFNp_c,hDeltaJ
518609,535488,7,PFNa,PFNa
518609,27926,7,PFNa,hDeltaJ
518609,111108,7,PFNa,PFNa
518609,75651,7,PFNa,PFNa
518609,75598,7,PFNa,PFNa
518608,53352,7,PFNa,FC1D
518608,53176,7,PFNa,PFNa
518608,92664,7,PFNa,FC1A
518609,45789,7,PFNa,FC3_a
518608,75581,7,PFNa,FC1B
518608,70533,7,PFNa,PFNa
518608,82884,7,PFNa,FC3_a
518608,62443,7,PFNa,FC1F
518609,47194,7,PFNa,PFNa
518607,52649,7,PFNa,FC3_a
518607,56635,7,PFNa,FC1E
518607,115624,7,PFNa,PFNa
110323,39385,7,FC1B,hDeltaC
110323,69783,7,FC1B,FC
110323,20951,7,FC1B,hDeltaC
523032,17286,7,PFL3,PFL3
14308,29713,7,ER4m,EL
14308,20883,7,ER4m,ER2_c
523036,519349,7,PFL1,PFL1
523035,21664,7,ER3a_a,ER3d_e
523036,519350,7,PFL1,PFL1
110276,131273,7,PFNp_b,FC2A
523034,519349,7,PFL1,PFL1
523034,39567,7,PFL1,PFL1
518704,149740,7,hDeltaC,FC2B
518704,539328,7,hDeltaC,PFGs
518690,22084,7,ER1_b,EL
518690,15713,7,ER1_b,EPG
518690,19825,7,ER1_b,EPG
518690,46764,7,ER1_b,EL
518690,45427,7,ER1_b,EL
518690,25792,7,ER1_b,PEN_a(PEN1)
26295,514126,7,ER3m,EPG
26295,513284,7,ER3m,EPG
26295,513517,7,ER3m,EPG
519140,12357,7,EPG,ER2_c
519140,14308,7,EPG,ER4m
519140,16440,7,EPG,ER4m
519140,512305,7,EPG,EPG
519140,46242,7,EPG,ER3w_a
519140,17000,7,EPG,PFL3
519140,21449,7,EPG,ER2_c
519144,144163,7,EPG,PFNp_e
519144,511841,7,EPG,Delta7
519144,519140,7,EPG,EPG
519144,515961,7,EPG,Delta7
519144,13434,7,EPG,ER4m
519144,15851,7,EPG,Delta7
519144,17804,7,EPG,Delta7
519144,16540,7,EPG,Delta7
519144,16234,7,EPG,Delta7
26136,14871,7,ER2_b,EL
26136,11307,7,ER2_b,EPG
26136,511778,7,ER2_b,EL
26136,61845,7,ER2_b,EL
26136,513520,7,ER2_b,EPG
26136,46764,7,ER2_b,EL
26136,21449,7,ER2_b,ER2_c
26136,19900,7,ER2_b,ER2_c
26136,29545,7,ER2_b,ER3w_b
26136,21752,7,ER2_b,ER2_c
49630,521644,7,PFNv,hDeltaC
23461,111108,7,PFNa,PFNa
522853,11673,7,PFL2,PFL2
522853,14729,7,PFL2,PFL2
44010,11874,7,ER3w_b,EPG
44010,521812,7,ER3w_b,EPG
44010,19125,7,ER3w_b,EPG
49869,52832,7,ER3p_b,ER3m
49869,38084,7,ER3p_b,ER3m
49869,11989,7,ER3p_b,EPG
49869,34188,7,ER3p_b,EL
49869,29791,7,ER3p_b,ER3d_b
49869,22084,7,ER3p_b,EL
49869,14871,7,ER3p_b,EL
49869,14727,7,ER3p_b,EPG
49869,10539,7,ER3p_b,EPG
49869,513463,7,ER3p_b,EPG
49869,520818,7,ER3p_b,EPG
109806,194491,7,PFNm_b,PFNm_a
109806,182269,7,PFNm_b,PFNm_b
109806,132482,7,PFNm_b,FC2C
109806,50431,7,PFNm_b,FC2C
109806,164224,7,PFNm_b,PFNm_a
49839,53176,7,PFNv,PFNa
109752,19798,7,FC2C,hDeltaG
109866,103466,7,hDeltaC,FC2B
522973,18779,7,PEG,PEN_a(PEN1)
43928,59806,7,FC1F,FC3_c
43881,44256,7,PFR_a,PFGs
20715,514042,7,EL,ER2_b
20715,512606,7,EL,ER3w_c
20715,25501,7,EL,ER3w_b
20715,25329,7,EL,ER3d_c
20715,31121,7,EL,ER3a_c
20715,25709,7,EL,ER2_c
20715,31263,7,EL,ER3d_b
20715,21179,7,EL,ER2_a
20715,34188,7,EL,EL
20715,34038,7,EL,ER3d_b
20715,18664,7,EL,ER2_c
20715,19917,7,EL,ER2_c
13417,19100,7,hDeltaB,hDeltaB
31541,520581,7,ER3d_d,EPG
31541,514126,7,ER3d_d,EPG
31541,515675,7,ER3d_d,EPG
31541,51382,7,ER3d_d,ER3d_b
140688,69262,7,PFNp_e,PFNp_c
140688,521646,7,PFNp_e,hDeltaI
20404,61590,7,ER4d,EL
20404,61845,7,ER4d,EL
20404,88342,7,ER4d,EPG
20404,20945,7,ER4d,ER2_c
269054,55401,7,PFNp_d,FC2A
269054,513034,7,PFNp_d,PFL2
79839,26488,7,hDeltaI,PFL3
31088,513678,7,ER3p_a,ER3w_b
31088,40768,7,ER3p_a,EPGt
19825,11307,7,EPG,EPG
19825,14482,7,EPG,ER4m
19825,27296,7,EPG,PEN_a(PEN1)
19825,88342,7,EPG,EPG
19825,16234,7,EPG,Delta7
19825,13395,7,EPG,ER4m
19825,17024,7,EPG,Delta7
30522,84758,7,ER3d_b,EPG
30522,58834,7,ER3d_b,EL
30522,45427,7,ER3d_b,EL
30522,14552,7,ER3d_b,EL
30522,14871,7,ER3d_b,EL
30522,11989,7,ER3d_b,EPG
12358,18779,7,PEN_a(PEN1),PEN_a(PEN1)
12358,26798,7,PEN_a(PEN1),ER1_a
12358,23703,7,PEN_a(PEN1),ER1_b
12358,51555,7,PEN_a(PEN1),EL
12358,42509,7,PEN_a(PEN1),ER1_a
12358,519941,7,PEN_a(PEN1),EPG
12358,511857,7,PEN_a(PEN1),ER1_c
12358,524717,7,PEN_a(PEN1),PEN_b(PEN2)
12357,527653,7,ER2_c,ER4d
59969,524946,7,hDeltaA,hDeltaJ
140609,533135,7,PFNp_c,PFNp_c
140609,39970,7,PFNp_c,hDeltaC
140609,80130,7,PFNp_c,hDeltaC
19825,515760,7,EPG,ER4m
12357,13434,7,ER2_c,ER4m
12357,13395,7,ER2_c,ER4m
12357,19323,7,ER2_c,ER4d
12357,28339,7,ER2_c,ER4d
12357,17591,7,ER2_c,ER4d
12357,519347,7,ER2_c,ER4m
12357,25797,7,ER2_c,ER4d
12357,24076,7,ER2_c,ER4d
12357,511778,7,ER2_c,EL
140831,15210,7,PFNp_a,PFL3
511857,18419,7,ER1_c,PEN_a(PEN1)
511857,20715,7,ER1_c,EL
511857,46764,7,ER1_c,EL
511857,15713,7,ER1_c,EPG
511857,523786,7,ER1_c,EPG
511857,517763,7,ER1_c,EL
39095,12358,7,ER1_a,PEN_a(PEN1)
39095,11307,7,ER1_a,EPG
39095,51555,7,ER1_a,EL
39095,514126,7,ER1_a,EPG
39095,15713,7,ER1_a,EPG
39095,519328,7,ER1_a,EPG
39095,521814,7,ER1_a,PEN_a(PEN1)
39095,517763,7,ER1_a,EL
133953,82236,7,FC1C_b,FC
19807,13094,7,ER2_c,ER4d
19807,524075,7,ER2_c,ER2_d
19807,23197,7,ER2_c,ER4d
19807,526548,7,ER2_c,EL
130971,560327,7,hDeltaI,FC2A
557395,20969,7,hDeltaF,hDeltaE
130971,92330,7,hDeltaI,hDeltaI
557395,57603,7,hDeltaF,FC2C
512362,69704,7,hDeltaB,hDeltaI
512362,26962,7,hDeltaB,hDeltaJ
512362,22835,7,hDeltaB,PFNd
20664,513463,7,ER2_a,EPG
20664,61590,7,ER2_a,EL
20664,517763,7,ER2_a,EL
20664,29713,7,ER2_a,EL
20664,17402,7,ER2_a,ER4m
79639,75724,7,PFNm_a,PFNm_a
79639,57600,7,PFNm_a,PFNm_b
79639,50431,7,PFNm_a,FC2C
79639,156696,7,PFNm_a,PFNm_b
31121,519140,7,ER3a_c,EPG
58834,530339,7,EL,ER3d_d
58834,527199,7,EL,ER3d_e
58834,26939,7,EL,ER3m
58834,33589,7,EL,ER3d_b
58834,24122,7,EL,ER4d
58834,517264,7,EL,ER3w_a
58834,517059,7,EL,ER2_a
58834,46341,7,EL,ER3w_b
58834,48956,7,EL,ER3d_b
58834,31684,7,EL,ER3d_a
58834,31121,7,EL,ER3a_c
58834,43212,7,EL,ER3d_a
78121,69262,7,PFNp_c,PFNp_c
59983,80130,7,PFNv,hDeltaC
78121,73114,7,PFNp_c,PFNp_c
78121,82293,7,PFNp_c,FC2B
20678,29713,7,ER2_d,EL
20678,43683,7,ER2_d,ER3w_a
59994,90574,7,PFR_b,PFR_a
59994,19798,7,PFR_b,hDeltaG
59994,515234,7,PFR_b,hDeltaA
31499,42736,7,FC3_c,FC3_a
31499,23630,7,FC3_c,hDeltaC
512608,521409,7,ER3d_b,EPG
512608,521813,7,ER3d_b,EPG
512608,556346,7,ER3d_b,EPG
57587,23180,7,FC3_a,PFGs
512608,513463,7,ER3d_b,EPG
512608,84758,7,ER3d_b,EPG
77801,50984,7,PFNm_a,PFNm_a
77801,147142,7,PFNm_a,PFNm_b
77801,118288,7,PFNm_a,PFNm_b
77801,153558,7,PFNm_a,FC2C
129748,124313,7,PFNm_b,PFNm_b
129748,156696,7,PFNm_b,PFNm_b
129790,69315,7,FC1F,FC1C_b
57603,17290,7,FC2C,PFL3
30592,11989,7,ER3d_b,EPG
30592,22084,7,ER3d_b,EL
30592,522759,7,ER3d_b,ER3d_d
30592,28701,7,ER3d_b,ER3d_b
30592,515675,7,ER3d_b,EPG
30592,47464,7,ER3d_b,ER3d_d
31656,520579,7,hDeltaB,PFL1
29842,523035,7,ER3m,ER3a_a
29842,38084,7,ER3m,ER3m
137299,18327,7,FC2A,PFL3
134390,173055,7,PFNp_c,PFNm_a
512607,11987,7,ER3p_a,EPG
512606,15713,7,ER3w_c,EPG
512606,513033,7,ER3w_c,EPG
512606,514042,7,ER3w_c,ER2_b
134390,58585,7,PFNp_c,PFNm_a
512606,131313,7,ER3w_c,EPG
512606,22084,7,ER3w_c,EL
512607,58834,7,ER3p_a,EL
512607,513284,7,ER3p_a,EPG
512608,19825,7,ER3d_b,EPG
512608,11503,7,ER3d_b,EPG
512608,12449,7,ER3d_b,EPG
512607,14552,7,ER3p_a,EL
512607,513520,7,ER3p_a,EPG
512607,40768,7,ER3p_a,EPGt
512607,513517,7,ER3p_a,EPG
57591,15837,7,EPGt,Delta7
57591,26417,7,EPGt,PEN_b(PEN2)
57591,16476,7,EPGt,Delta7
57600,66750,7,PFNm_b,FC2C
57600,156696,7,PFNm_b,PFNm_b
57600,101125,7,PFNm_b,PFNm_a
57600,115674,7,PFNm_b,FC2C
57600,526934,7,PFNm_b,PFNm_a
57600,118288,7,PFNm_b,PFNm_b
31656,19100,7,hDeltaB,hDeltaB
31656,69704,7,hDeltaB,hDeltaI
31656,20520,7,hDeltaB,hDeltaB
31656,50327,7,hDeltaB,hDeltaI
37437,11307,7,ER3d_e,EPG
37437,38084,7,ER3d_e,ER3m
37437,27246,7,ER3d_e,ER3d_d
37437,11874,7,ER3d_e,EPG
37437,15616,7,ER3d_e,EPG
37437,14727,7,ER3d_e,EPG
37437,12449,7,ER3d_e,EPG
13395,21449,7,ER4m,ER2_c
13395,19935,7,ER4m,ER2_c
19737,29713,7,ER4d,EL
13395,24093,7,ER4m,ER3w_a
19737,19125,7,ER4d,EPG
19737,15616,7,ER4d,EPG
19737,84758,7,ER4d,EPG
13395,36524,7,ER4m,ER2_a
37437,519328,7,ER3d_e,EPG
37437,107195,7,ER3d_e,EPG
37437,513520,7,ER3d_e,EPG
37437,524073,7,ER3d_e,EPG
31684,520581,7,ER3d_a,EPG
31684,520812,7,ER3d_a,EPG
31684,519140,7,ER3d_a,EPG
31684,27903,7,ER3d_a,ER3d_d
31684,40558,7,ER3d_a,ER3d_b
31684,92188,7,ER3d_a,EPG
31684,84758,7,ER3d_a,EPG
31681,513517,7,ER1_a,EPG
31681,544496,7,ER1_a,ER3a_c
31681,523816,7,ER1_a,ER1_b
31681,524073,7,ER1_a,EPG
31681,513464,7,ER1_a,EPG
31681,131313,7,ER1_a,EPG
31681,88342,7,ER1_a,EPG
511778,19169,7,EL,ER3m
31681,512513,7,ER1_a,EPG
31681,16360,7,ER1_a,EPG
511778,24879,7,EL,ER4d
511778,24549,7,EL,ER3w_c
31681,31121,7,ER1_a,ER3a_c
511778,16818,7,EL,ER4d
511778,20404,7,EL,ER4d
29791,513463,7,ER3d_b,EPG
29791,513284,7,ER3d_b,EPG
29791,520581,7,ER3d_b,EPG
29791,34188,7,ER3d_b,EL
29791,51555,7,ER3d_b,EL
29791,11989,7,ER3d_b,EPG
20339,210840,7,PFNm_b,PFNp_b
20339,529266,7,PFNm_b,FC2C
59813,144997,7,FC1D,FC1C_a
80388,523032,7,PFNp_e,PFL3
74836,56545,7,PFNa,FC3_b
74836,11745,7,PFNa,PFL1
74836,72390,7,PFNa,FC1E
80388,124466,7,PFNp_e,PFNm_b
74836,60215,7,PFNa,FC1B
74836,115624,7,PFNa,PFNa
74836,535098,7,PFNa,FC1A
74836,518607,7,PFNa,PFNa
57536,518606,7,PFNp_c,FC2A
57536,177762,7,PFNp_c,PFNm_a
57536,58585,7,PFNp_c,PFNm_a
57536,97443,7,PFNp_c,FC2B
57536,164224,7,PFNp_c,PFNm_a
59813,108643,7,FC1D,FC1E
129715,65947,7,PFNa,FC1F
129715,92514,7,PFNa,FC1A
129715,88795,7,PFNa,FC1F
129715,77285,7,PFNa,PFNa
129715,68121,7,PFNa,FC1F
129715,534560,7,PFNa,FC1B
129715,145039,7,PFNa,PFNa
129715,25808,7,PFNa,hDeltaC
129715,61568,7,PFNa,FC1D
31681,11989,7,ER1_a,EPG
31681,14507,7,ER1_a,EPG
20818,518690,7,PEN_a(PEN1),ER1_b
511778,51555,7,EL,EL
511778,46073,7,EL,EL
511778,45839,7,EL,ER3d_b
31681,26798,7,ER1_a,ER1_a
511778,50007,7,EL,ER3p_a
511778,49378,7,EL,ER3d_c
511778,48956,7,EL,ER3d_b
511778,33589,7,EL,ER3d_b
511778,35912,7,EL,PFGs
20818,32315,7,PEN_a(PEN1),ER1_a
511778,523788,7,EL,ER3w_a
511778,527653,7,EL,ER4d
20818,37105,7,PEN_a(PEN1),ER1_b
20818,39095,7,PEN_a(PEN1),ER1_a
511778,512928,7,EL,EPG
20818,40213,7,PEN_a(PEN1),ER1_b
20818,36730,7,PEN_a(PEN1),ER1_b
20818,35978,7,PEN_a(PEN1),ER1_b
20818,11503,7,PEN_a(PEN1),EPG
59806,521644,7,FC3_c,hDeltaC
59806,33598,7,FC3_c,PFR_b
19791,11874,7,ER4d,EPG
19791,20945,7,ER4d,ER2_c
19791,523786,7,ER4d,EPG
19791,46073,7,ER4d,EL
19791,15616,7,ER4d,EPG
19791,58834,7,ER4d,EL
19791,556346,7,ER4d,EPG
19791,556347,7,ER4d,EPG
38001,47186,7,ER3a_d,ER3m
31051,13217,7,ER3m,EPG
77911,49952,7,FC3_a,hDeltaG
77911,57384,7,FC3_a,PFR_a
77911,35912,7,FC3_a,PFGs
12449,15495,7,EPG,Delta7
12449,13434,7,EPG,ER4m
12449,34188,7,EPG,EL
12449,519331,7,EPG,Delta7
31051,523035,7,ER3m,ER3a_a
31051,36327,7,ER3m,ER3a_a
77911,516663,7,FC3_a,PFR_b
31051,107195,7,ER3m,EPG
31051,88342,7,ER3m,EPG
19798,124562,7,hDeltaG,FC2C
19798,16800,7,hDeltaG,PFGs
511841,74988,7,Delta7,PFNp_e
511841,52041,7,Delta7,PFGs
511841,45282,7,Delta7,PFNp_c
511841,171142,7,Delta7,PFNp_b
512513,522994,7,EPG,Delta7
512513,22461,7,EPG,ER4d
512513,21645,7,EPG,ER2_a
512513,32258,7,EPG,PEN_b(PEN2)
512513,18733,7,EPG,ER2_c
512513,17591,7,EPG,ER4d
512513,14308,7,EPG,ER4m
512513,543506,7,EPG,EPGt
512513,517417,7,EPG,Delta7
512515,523035,7,ER3a_a,ER3a_a
512515,34737,7,ER3a_a,ER3a_b
512514,524075,7,EPG,ER2_d
511844,45969,7,PEG,PEG
76492,47348,7,PFNp_c,hDeltaJ
76492,131537,7,PFNp_c,PFNp_c
512514,434891,7,EPG,Delta7
20385,34922,7,ER3a_a,ER3a_b
511846,516663,7,PFR_a,PFR_b
511846,515960,7,PFR_a,hDeltaG
511844,81159,7,PEG,PEG
512514,13434,7,EPG,ER4m
511846,22446,7,PFR_a,hDeltaH
512514,16343,7,EPG,ER4d
512514,14482,7,EPG,ER4m
19760,18664,7,PEN_b(PEN2),ER2_c
19760,23097,7,PEN_b(PEN2),ER2_a
