body_pre,body_post,weight
287884,118715,2
287884,122745,2
287884,120915,2
287884,120773,2
287884,119833,2
287884,113500,2
287884,112250,2
287884,113924,2
287884,118375,2
287884,117040,2
287884,114009,2
287884,115261,2
287884,112562,2
287884,104985,2
287884,106292,2
287884,105775,2
287884,105904,2
287884,110323,2
287884,108860,2
287884,108286,2
287884,107492,2
287884,107521,2
287884,100586,2
287884,99513,2
287884,100217,2
287884,101754,2
287884,101212,2
287884,101552,2
287884,99028,2
287884,98430,2
287884,104220,2
287884,103526,2
287884,96116,2
287884,98337,2
287884,102316,2
287884,95713,2
287884,93886,2
287884,95377,2
287884,92517,2
287884,90194,2
287884,92330,2
287884,92417,2
287884,91780,2
287884,85400,2
287884,81910,2
287884,84256,2
287884,83478,2
287884,81247,2
287884,79427,2
287884,79146,2
287884,78577,2
287884,75558,2
287884,75781,2
287884,78294,2
287884,77821,2
287884,80453,2
287884,77246,2
287884,74349,2
287884,73758,2
287884,72892,2
287884,71718,2
287884,71302,2
287884,68438,2
287884,71081,2
287884,70621,2
287884,69106,2
287884,68502,2
287884,68271,2
287884,68039,2
287884,66479,2
287884,65947,2
287884,65579,2
287884,65657,2
287884,66246,2
287884,65705,2
287884,64325,2
287884,63395,2
287884,60449,2
287884,61451,2
287884,61871,2
287884,59994,2
287884,59846,2
287884,61590,2
287884,61704,2
287884,60586,2
287884,60370,2
287884,59434,2
287884,58322,2
287884,56607,2
287884,56628,2
287884,55523,2
287884,55538,2
287884,54907,2
287884,55037,2
287884,54627,2
287884,54776,2
287884,52966,2
287884,51782,2
287884,50891,2
287884,48491,2
287884,48248,2
287884,46809,2
287884,46590,2
287884,43949,2
287884,46169,2
287884,42793,2
287884,43040,2
287884,41554,2
287884,38835,2
287884,40802,2
287884,39883,2
287884,39538,2
287884,39970,2
287884,37640,2
287884,36059,2
287884,35267,2
287884,35277,2
287884,35738,2
287884,37004,2
287884,35743,2
287884,33125,2
287884,30781,2
287884,30860,2
287884,31627,2
287884,30068,2
287884,30181,2
287884,31336,2
287884,27761,2
287884,26242,2
287884,26287,2
287884,25176,2
287884,25328,2
287884,25045,2
287884,27133,2
287884,22721,2
287884,24153,2
287884,23846,2
287884,20906,2
287884,19373,2
287884,19700,2
287884,18899,2
287884,18779,2
287884,18670,2
287884,18625,2
287884,18666,2
287884,18221,2
287884,17016,2
287884,14507,2
287884,14703,2
287884,13902,2
287884,13732,2
287884,13650,2
287884,13316,2
287884,12506,2
287884,12106,2
287884,11994,2
287884,11987,2
287884,11745,2
13428,532124,2
13428,524067,2
13428,520338,2
13428,131748,2
13428,98544,2
13428,85527,2
13428,70279,2
13428,68672,2
13428,68889,2
13428,66695,2
13428,65047,2
13428,44903,2
13428,59846,2
13428,34900,2
13428,34909,2
13428,39465,2
13428,31911,2
13428,27119,2
13428,26065,2
13428,24933,2
13428,22083,2
13428,17759,2
13428,14434,2
270968,515048,2
270968,151013,2
270968,14705,2
13417,287884,2
264828,529516,2
264828,10187,2
262715,14705,2
532124,15310,2
13392,10187,2
241046,287884,2
17379,10011,2
231168,10187,2
230802,34011,2
226708,26287,2
17421,12106,2
17421,515463,2
17421,520210,2
17421,555342,2
17421,556502,2
532800,15310,2
220958,287884,2
220958,10187,2
13316,207122,2
13316,287884,2
13312,139590,2
13312,114924,2
13312,110382,2
13312,105012,2
13312,68391,2
13312,64956,2
13312,53675,2
13312,46185,2
13312,27736,2
533103,11618,2
533103,11327,2
533103,144126,2
533725,10011,2
533727,10072,2
13259,44903,2
533943,10187,2
533943,32865,2
533943,48113,2
197565,66934,2
17720,242429,2
17759,13428,2
17801,10187,2
534560,10187,2
534561,10187,2
535053,10187,2
535072,21145,2
17991,287884,2
182391,14212,2
181476,184778,2
536208,14225,2
536208,11618,2
18065,17155,2
18065,200973,2
178721,174384,2
178487,12506,2
178487,26287,2
178101,55161,2
13101,287884,2
13101,10187,2
177539,287884,2
176934,553201,2
18156,10110,2
175459,512716,2
175459,94739,2
175459,87121,2
175459,14677,2
175459,11433,2
18178,287884,2
13068,555342,2
173511,200973,2
13058,287884,2
172013,544359,2
171935,515048,2
171780,11752,2
171584,553201,2
171389,553201,2
170539,10187,2
170133,580579,2
169674,520727,2
169365,190297,2
168481,518137,2
168481,577933,2
539830,512326,2
18422,12542,2
18422,48113,2
18422,170450,2
18436,94487,2
18436,258715,2
18436,131124,2
18436,514997,2
18436,555342,2
18436,523776,2
540248,10187,2
540382,14225,2
165187,43040,2
165152,154230,2
164254,184778,2
164254,21145,2
164254,10187,2
163951,32805,2
18548,11497,2
18548,11516,2
18548,10969,2
162733,14225,2
162211,10187,2
18670,75922,2
160453,190297,2
160441,10187,2
160355,147184,2
160355,287884,2
160355,11752,2
160026,11227,2
159401,519616,2
159201,192245,2
159201,523942,2
12902,524795,2
12902,518644,2
12902,513217,2
12902,97523,2
12902,79273,2
12902,55953,2
12902,43909,2
12902,36423,2
12902,34900,2
12902,34909,2
12902,18666,2
12902,15888,2
12902,11497,2
12902,12802,2
12902,10969,2
12902,12311,2
543495,287884,2
158252,160277,2
157838,92324,2
157584,523942,2
156453,515048,2
156233,553201,2
544358,287884,2
12858,556502,2
12858,38706,2
12858,15768,2
12858,10099,2
155194,259089,2
544759,151013,2
544759,154230,2
18899,28434,2
12844,10187,2
154646,13259,2
154230,524067,2
18982,10187,2
545857,174384,2
152997,12506,2
12802,10187,2
547298,160277,2
547298,92324,2
19090,42515,2
19090,42734,2
19090,50952,2
19090,522974,2
19100,287884,2
548469,10753,2
150034,256623,2
150034,536208,2
150034,165017,2
150034,135084,2
150034,105369,2
150034,23779,2
149740,287884,2
149160,287884,2
19266,11752,2
19266,69722,2
550660,12902,2
147665,10187,2
147541,10187,2
147399,152019,2
19337,10187,2
12706,513354,2
12706,10639,2
19367,10187,2
19373,287884,2
19373,178487,2
146667,147184,2
146404,287884,2
146261,10175,2
553201,34972,2
553201,35422,2
553201,27425,2
553201,66750,2
553201,128694,2
553201,136469,2
553201,154825,2
553201,156233,2
553201,532800,2
553201,536264,2
553201,204229,2
146190,259089,2
146190,192245,2
146190,92324,2
145530,10187,2
19460,13428,2
145229,287884,2
145229,10187,2
12674,142528,2
19478,13142,2
19478,45024,2
19478,541412,2
19478,556502,2
19564,10187,2
19564,287884,2
12644,18156,2
143387,10187,2
19651,39984,2
19651,68387,2
19651,45730,2
19700,287884,2
19715,10041,2
556346,10011,2
140787,11618,2
140558,10187,2
140134,10187,2
12542,143023,2
12542,113565,2
12542,120798,2
12542,101515,2
12542,83319,2
12542,12706,2
12542,12248,2
20007,12091,2
137990,12902,2
137936,11327,2
20070,14182,2
20070,92324,2
136981,10187,2
565465,66934,2
565465,528100,2
12506,65886,2
12506,10110,2
20233,151993,2
135721,10187,2
135084,150034,2
135084,10175,2
20331,287884,2
12449,10072,2
134100,10187,2
133953,10187,2
133601,287884,2
133601,10187,2
133019,533103,2
131748,126900,2
131313,10072,2
128825,287884,2
12301,555342,2
12301,10537,2
21018,287884,2
21053,14225,2
21053,14705,2
21053,29565,2
21053,105365,2
126699,200973,2
21145,26287,2
21145,181099,2
21231,13490,2
21231,99346,2
12248,28434,2
12248,12542,2
125272,523553,2
125114,544359,2
21345,287884,2
123681,553201,2
123377,10072,2
123199,14225,2
21671,10568,2
21671,29537,2
21671,27864,2
21671,71503,2
21671,69319,2
21700,69722,2
21700,152056,2
121578,10072,2
121377,10187,2
121031,287884,2
120773,10187,2
12109,11886,2
21911,10187,2
119833,10187,2
12104,10110,2
12104,12091,2
119499,27210,2
12091,520210,2
12091,549508,2
12091,522974,2
12091,55630,2
12091,35978,2
12091,24399,2
12091,14881,2
12091,19825,2
12091,15458,2
12091,11516,2
12091,12656,2
12091,12706,2
12091,12359,2
22083,126900,2
22083,157257,2
118375,515048,2
118375,21145,2
12055,522974,2
12055,521409,2
12055,521813,2
12055,512514,2
12055,511844,2
12055,68387,2
12055,26287,2
12055,12359,2
117521,14225,2
22291,152385,2
22291,287884,2
115521,287884,2
11994,10187,2
11994,14705,2
22521,10187,2
22521,11752,2
11989,10011,2
11964,11255,2
114392,11900,2
22683,10187,2
114009,10187,2
113588,10187,2
113489,287884,2
22835,10187,2
113148,10187,2
112888,21145,2
22884,287884,2
22884,513354,2
11921,44903,2
11921,13559,2
22923,10187,2
22982,17480,2
22982,24933,2
22982,25529,2
22982,35293,2
22982,34652,2
22982,512716,2
11900,79273,2
11900,66695,2
11900,25318,2
11900,26665,2
11900,12359,2
23090,287884,2
23231,10187,2
23231,287884,2
23232,10187,2
23281,12858,2
23281,90678,2
110323,10187,2
109669,287884,2
109624,12221,2
109624,18666,2
23596,200973,2
23643,10187,2
23800,17421,2
11752,533103,2
11752,26666,2
105664,10175,2
105365,56350,2
105365,26287,2
104985,287884,2
104985,10187,2
104713,56350,2
104593,10187,2
24291,11734,2
24291,147184,2
24291,161153,2
11673,10110,2
103526,135287,2
103466,12902,2
24567,66934,2
11618,532124,2
11618,524067,2
11618,521584,2
11618,520727,2
11618,512042,2
11618,300334,2
11618,485278,2
101821,515048,2
11618,84305,2
11618,70279,2
11618,56327,2
11618,34909,2
11618,43909,2
11618,45024,2
11618,39091,2
11618,41544,2
11618,28364,2
11618,24088,2
11618,19373,2
11618,16908,2
11618,15888,2
11618,13559,2
11618,14677,2
11618,12106,2
11618,11994,2
101552,287884,2
101552,10187,2
101515,512326,2
24933,10187,2
24933,287884,2
25045,206851,2
99820,10168,2
99820,11618,2
11560,17738,2
25131,287884,2
25210,287884,2
98874,287884,2
25318,11752,2
25318,12542,2
25318,158372,2
25334,36624,2
98471,287884,2
11516,529808,2
11512,287884,2
25509,287884,2
25763,12902,2
25763,287884,2
95523,524067,2
95015,287884,2
26065,10187,2
26065,11752,2
26065,152056,2
94805,287884,2
94487,10072,2
94433,139280,2
93886,287884,2
26287,113001,2
26287,141615,2
26287,174672,2
26287,170467,2
26287,184778,2
26287,197920,2
93284,287884,2
26488,10110,2
92664,10187,2
11340,151993,2
92330,287884,2
11327,533103,2
11327,525448,2
11327,536208,2
11327,518644,2
11327,58552,2
11327,41554,2
11327,22291,2
11327,17759,2
11326,22982,2
11326,10187,2
26665,11921,2
26665,39617,2
26666,10187,2
26666,287884,2
91633,287884,2
11307,10011,2
11307,10072,2
91391,15929,2
26962,287884,2
90634,287884,2
90574,287884,2
90497,10187,2
90194,287884,2
27109,10187,2
90155,10187,2
27179,287884,2
27210,11752,2
27213,10187,2
89657,12569,2
27326,10187,2
89155,528100,2
11227,216592,2
11227,108585,2
11227,30264,2
27430,48113,2
27430,287884,2
88730,190297,2
27618,287884,2
88014,287884,2
88014,10187,2
27655,10187,2
11197,119763,2
11197,17155,2
11197,11900,2
11197,12542,2
27864,287884,2
28074,287884,2
86156,525393,2
28146,287884,2
28248,10187,2
28254,287884,2
85527,519616,2
28286,152044,2
85400,287884,2
84708,10168,2
28559,287884,2
11083,553201,2
11083,28434,2
84305,10187,2
84217,190635,2
28767,287884,2
83804,287884,2
29152,150034,2
82111,529516,2
11005,555342,2
11005,536057,2
11005,38268,2
11005,35293,2
11005,24399,2
11005,17061,2
11005,17016,2
10997,512717,2
10997,80415,2
29582,17155,2
29582,146058,2
80750,287884,2
29701,287884,2
10969,86431,2
80453,287884,2
79615,10175,2
30068,10187,2
30068,287884,2
30122,287884,2
30181,12902,2
30181,10110,2
30225,10187,2
30234,287884,2
30329,10187,2
30405,10187,2
10898,12802,2
30541,163883,2
30541,168080,2
77770,10187,2
77090,10187,2
30860,287884,2
77025,580579,2
76941,515048,2
10817,10187,2
10799,520468,2
10799,41665,2
10799,36384,2
10799,11255,2
10799,10537,2
75141,287884,2
31627,10175,2
74917,15310,2
74917,10187,2
74669,12542,2
31756,287884,2
31786,10187,2
31786,12902,2
31786,287884,2
31860,287884,2
74326,12902,2
10753,68672,2
10753,13033,2
32338,10072,2
72957,287884,2
72902,10168,2
32432,10187,2
32699,287884,2
71769,10187,2
10677,128552,2
10677,42332,2
10677,36423,2
10677,12706,2
10677,10624,2
71363,14225,2
10652,19011,2
33191,287884,2
70764,13058,2
33298,196622,2
33316,12706,2
33316,32810,2
33552,287884,2
33598,10175,2
33598,15310,2
33598,12902,2
33598,91391,2
33598,183567,2
69684,287884,2
69515,10187,2
69343,204930,2
10603,42332,2
10603,18156,2
69106,287884,2
68889,10187,2
68579,12902,2
34203,13428,2
34226,10187,2
68121,10187,2
10545,522974,2
10545,21519,2
10545,11497,2
67241,519616,2
67047,10187,2
34924,10187,2
34924,287884,2
66695,11752,2
66418,287884,2
35129,287884,2
66309,10187,2
66205,287884,2
66205,10187,2
65947,287884,2
65947,10187,2
35322,10110,2
35324,10011,2
35324,10072,2
35461,287884,2
65047,10187,2
35743,287884,2
64684,10187,2
35912,287884,2
64464,519616,2
10453,528100,2
64365,10753,2
64325,287884,2
64325,10187,2
64139,287884,2
63652,10753,2
63395,287884,2
36470,10187,2
36470,287884,2
63261,287884,2
62790,230802,2
62790,10175,2
62570,529516,2
62193,287884,2
61978,10187,2
61930,135578,2
61871,10187,2
61398,135171,2
37313,12333,2
37313,15888,2
61296,10187,2
60586,287884,2
37710,10011,2
60474,287884,2
37751,10187,2
60323,287884,2
60086,10187,2
59994,111665,2
59994,10175,2
59994,10187,2
38182,287884,2
59429,10187,2
38334,287884,2
59108,10187,2
38526,287884,2
38706,10110,2
38835,139280,2
38835,14182,2
38835,206851,2
58146,287884,2
10278,97512,2
10278,71991,2
10278,37710,2
10278,31681,2
10278,21519,2
10278,19011,2
10278,15888,2
57935,196622,2
57934,287884,2
39091,178487,2
57625,10187,2
57384,287884,2
57309,287884,2
57278,200973,2
57278,14225,2
57252,14182,2
39465,287884,2
39538,10187,2
39538,287884,2
56839,10187,2
56545,287884,2
56545,10187,2
56466,287884,2
56466,10187,2
56327,287884,2
56327,10187,2
39970,10187,2
39984,10011,2
40069,287884,2
55789,10187,2
55538,287884,2
55538,10187,2
55415,12902,2
55415,10187,2
55210,12506,2
55161,162050,2
55161,83277,2
55161,11900,2
55161,13428,2
55037,287884,2
54911,287884,2
54911,10187,2
40802,287884,2
54642,287884,2
54627,152385,2
10187,934913,2
10187,555342,2
10187,568471,2
10187,561332,2
10187,550199,2
10187,543506,2
10187,535056,2
10187,534560,2
10187,536264,2
10187,532704,2
10187,533223,2
10187,530033,2
10187,529018,2
10187,526637,2
10187,527048,2
10187,524612,2
10187,529142,2
10187,529253,2
10187,526406,2
10187,524947,2
10187,521975,2
10187,523776,2
10187,520727,2
10187,522991,2
10187,519359,2
10187,520338,2
10187,518715,2
10187,519351,2
10187,518830,2
10187,515464,2
10187,515687,2
10187,515810,2
10187,515194,2
10187,514184,2
10187,511778,2
10187,514126,2
10187,513703,2
10187,513032,2
10187,298502,2
10187,231168,2
10187,264828,2
10187,205330,2
10187,197565,2
10187,177717,2
10187,174511,2
10187,173511,2
10187,175200,2
10187,173725,2
10187,171455,2
10187,163351,2
10187,163353,2
10187,170829,2
10187,170133,2
10187,167908,2
10187,167155,2
10187,164863,2
10187,154646,2
10187,161641,2
10187,155668,2
10187,159766,2
10187,153999,2
10187,154212,2
10187,148829,2
10187,151777,2
10187,151069,2
10187,140787,2
10187,140820,2
10187,142911,2
10187,138011,2
10187,136981,2
10187,137084,2
10187,138592,2
10187,135721,2
10187,135454,2
10187,134322,2
10187,131237,2
10187,129780,2
10187,130007,2
10187,128516,2
10187,129936,2
10187,126061,2
10187,124027,2
10187,117356,2
10187,118431,2
10187,116303,2
10187,112156,2
10187,115261,2
10187,113500,2
10187,113148,2
10187,111244,2
10187,110323,2
10187,107690,2
10187,107492,2
10187,104985,2
10187,105406,2
10187,101052,2
10187,97443,2
10187,104220,2
10187,98874,2
10187,98544,2
10187,97946,2
10187,98136,2
10187,98374,2
10187,95207,2
10187,92611,2
10187,92664,2
10187,90497,2
10187,89635,2
10187,89191,2
10187,86722,2
10187,87630,2
10187,85527,2
10187,85400,2
10187,84305,2
10187,83388,2
10187,83319,2
10187,79615,2
10187,81417,2
10187,79948,2
10187,77360,2
10187,78294,2
10187,78331,2
10187,79146,2
10187,76941,2
10187,72430,2
10187,71779,2
10187,70329,2
10187,70573,2
10187,73758,2
10187,72669,2
10187,69704,2
10187,71081,2
10187,68438,2
10187,67741,2
10187,69343,2
10187,65947,2
10187,67167,2
10187,64684,2
10187,65579,2
10187,66246,2
10187,65657,2
10187,65705,2
10187,62570,2
10187,63998,2
10187,64325,2
10187,62020,2
10187,61731,2
10187,61451,2
10187,62790,2
10187,61553,2
10187,61296,2
10187,58552,2
10187,60670,2
10187,57252,2
10187,56628,2
10187,56327,2
10187,56350,2
10187,54176,2
10187,54184,2
10187,55049,2
10187,54627,2
10187,53043,2
10187,50461,2
10187,47796,2
10187,48248,2
10187,47996,2
10187,46590,2
10187,46809,2
10187,46603,2
10187,44004,2
10187,45789,2
10187,43928,2
10187,43681,2
10187,41544,2
10187,42750,2
10187,40458,2
10187,41743,2
10187,41849,2
10187,41715,2
10187,38835,2
10187,40179,2
10187,39233,2
10187,37003,2
10187,37640,2
10187,35461,2
10187,36470,2
10187,36227,2
10187,32810,2
10187,31627,2
10187,33307,2
10187,30256,2
10187,31499,2
10187,30773,2
10187,28418,2
10187,29537,2
10187,29261,2
10187,28782,2
10187,27460,2
10187,26242,2
10187,25982,2
10187,26038,2
10187,27133,2
10187,26739,2
10187,26064,2
10187,26488,2
10187,25045,2
10187,23473,2
10187,23596,2
10187,25176,2
10187,23359,2
10187,22521,2
10187,21700,2
10187,19974,2
10187,19125,2
10187,19269,2
10187,18666,2
10187,18437,2
10187,17738,2
10187,17759,2
10187,17763,2
10187,18422,2
10187,18065,2
10187,16908,2
10187,15713,2
10187,15210,2
10187,14540,2
10187,13650,2
10187,12802,2
10187,11987,2
10187,11989,2
10187,11745,2
10187,11197,2
10187,11255,2
10187,10817,2
10187,10324,2
10185,556502,2
10185,524795,2
10185,520817,2
10185,517726,2
10185,512042,2
10185,155188,2
10185,45024,2
10185,31911,2
10185,23473,2
10185,15924,2
10185,13559,2
10185,13142,2
10185,12221,2
10185,12333,2
10185,11340,2
10185,11053,2
10185,10568,2
10185,10537,2
41052,287884,2
54283,287884,2
54176,287884,2
53991,66934,2
10175,549582,2
10175,523775,2
10175,520338,2
10175,520727,2
10175,516663,2
10175,238044,2
10175,165152,2
10175,153938,2
10175,146261,2
10175,112339,2
10175,105664,2
10175,103526,2
10175,87121,2
10175,73758,2
10175,68917,2
10175,68672,2
10175,62790,2
10175,58552,2
10175,51782,2
10175,53467,2
10175,46809,2
10175,36423,2
10175,30541,2
10175,30225,2
10175,24933,2
10175,25713,2
10175,15924,2
10175,10744,2
41277,10187,2
53755,287884,2
10168,556502,2
10168,536441,2
10168,520727,2
10168,99346,2
10168,91820,2
10168,75789,2
10168,70621,2
10168,73758,2
10168,72430,2
10168,65705,2
10168,61704,2
10168,63122,2
10168,46809,2
10168,45024,2
10168,43040,2
10168,39091,2
10168,39465,2
10168,34909,2
10168,33191,2
10168,32805,2
10168,31911,2
10168,26665,2
10168,23812,2
10168,19266,2
10168,18666,2
10168,17480,2
10168,16214,2
10168,16430,2
10168,14434,2
10168,13142,2
10168,12506,2
10168,11497,2
10168,10744,2
10168,10568,2
41544,47196,2
41544,104713,2
41544,184778,2
53352,287884,2
52903,287884,2
52903,10187,2
52728,287884,2
42231,287884,2
52397,11227,2
42267,287884,2
52253,138822,2
52253,239873,2
52253,273182,2
52253,66934,2
52253,60930,2
52253,32865,2
42515,10011,2
10120,514689,2
10120,512041,2
10120,45024,2
10120,23601,2
10120,14434,2
10120,12802,2
10110,567101,2
10110,541755,2
10110,526085,2
10110,523032,2
10110,523776,2
42975,287884,2
10110,108478,2
10110,79615,2
10110,45024,2
10110,35588,2
10110,28248,2
10110,23473,2
10110,15458,2
10110,15325,2
10110,15210,2
10110,14729,2
10110,13031,2
10110,11886,2
10110,11673,2
43127,287884,2
50687,287884,2
10100,67303,2
10100,43866,2
10100,23281,2
10099,552362,2
50461,287884,2
50461,150034,2
43681,287884,2
43881,10187,2
44004,11618,2
49630,287884,2
10080,12763,2
10072,556347,2
10072,520811,2
10072,520818,2
10072,522853,2
10072,523806,2
10072,524073,2
10072,513520,2
10072,525062,2
10072,513464,2
10072,519332,2
10072,520575,2
10072,512514,2
10072,123377,2
10072,76194,2
10072,75598,2
10072,55527,2
10072,55124,2
10072,47528,2
10072,37710,2
10072,33325,2
10072,30807,2
10072,28559,2
10072,26913,2
10072,27460,2
10072,22835,2
10072,20007,2
10072,17454,2
10072,18504,2
10072,15839,2
10072,16234,2
10072,14871,2
44669,10187,2
48642,287884,2
48583,287884,2
48583,10187,2
48491,126900,2
48421,147184,2
48421,161153,2
48421,94922,2
48277,287884,2
48277,10187,2
10050,549508,2
10050,522972,2
10050,123377,2
10050,97512,2
10050,59425,2
10050,36423,2
10050,34392,2
10050,10568,2
47850,174672,2
47850,12542,2
47546,287884,2
47546,117782,2
10041,535347,2
10041,526085,2
10041,520468,2
10041,519351,2
10041,102316,2
10041,97523,2
10041,98136,2
10041,71991,2
47528,287884,2
10041,46008,2
10041,33552,2
10041,34188,2
10041,30181,2
10041,26665,2
10041,25549,2
10041,26488,2
10041,23473,2
10041,19443,2
10041,18851,2
10041,18327,2
10041,15888,2
10041,15210,2
10041,12802,2
10041,12083,2
10041,11745,2
10041,11673,2
10041,11255,2
47369,10187,2
45730,10011,2
46008,287884,2
10011,529385,2
10011,525061,2
10011,523786,2
10011,522973,2
10011,520818,2
10011,521409,2
10011,520581,2
10011,515961,2
10011,515675,2
10011,513517,2
10011,513034,2
10011,513032,2
10011,512513,2
10011,511841,2
10011,156116,2
10011,94391,2
10011,84758,2
10011,81159,2
10011,57591,2
10011,53086,2
10011,39567,2
10011,34949,2
10011,35324,2
10011,32258,2
10011,28248,2
10011,22657,2
10011,22240,2
10011,20781,2
10011,20818,2
10011,18932,2
10011,19125,2
10011,18744,2
10011,16869,2
10011,16110,2
10011,16234,2
10011,17024,2
10011,16008,2
10011,10539,2
10011,11987,2
46571,144678,2
46571,142528,2
46369,17155,1
46369,143120,1
46369,287884,1
46369,553201,1
46383,287884,1
46185,11227,1
46571,178945,1
46571,529512,1
46590,10187,1
46603,152044,1
46657,10187,1
46657,287884,1
46073,10187,1
46008,111665,1
46008,10187,1
45969,12091,1
46809,287884,1
45876,519616,1
46943,200973,1
47196,16908,1
47196,71769,1
47196,525393,1
47348,10187,1
45483,287884,1
45483,150034,1
45483,11752,1
47528,10187,1
47546,107986,1
47546,138585,1
47546,175459,1
47546,151013,1
47796,10187,1
47796,287884,1
47850,13428,1
47850,87177,1
47850,138629,1
47850,108429,1
47850,175459,1
47850,230802,1
47850,519616,1
47850,529516,1
47850,533294,1
45151,10187,1
47995,553201,1
47996,287884,1
45024,137595,1
45024,102936,1
45024,114522,1
45024,11618,1
45024,10187,1
48335,287884,1
44903,11752,1
48421,119499,1
48421,94250,1
48421,95523,1
48421,151133,1
48421,162050,1
48556,150034,1
44669,287884,1
44554,13428,1
44554,10168,1
49043,41544,1
49043,19373,1
49043,113840,1
44256,287884,1
44256,10011,1
49288,10187,1
43909,287884,1
43814,10187,1
49952,287884,1
50327,287884,1
50431,175459,1
50461,10187,1
50687,10187,1
50891,287884,1
50905,152997,1
50952,10011,1
43040,181924,1
43040,168020,1
43040,152291,1
43040,10175,1
42975,10187,1
51458,287884,1
42835,10187,1
51519,10168,1
51519,150034,1
51519,287884,1
51611,287884,1
42750,287884,1
42750,10187,1
42736,287884,1
42736,10187,1
51759,10072,1
51782,10187,1
51782,287884,1
52041,287884,1
42440,287884,1
42440,10187,1
52253,108429,1
52253,119763,1
52253,204930,1
52253,162116,1
52253,168020,1
52253,159158,1
52253,147857,1
52253,150828,1
52253,153931,1
52253,528100,1
52427,10187,1
52579,13068,1
52649,10187,1
42059,12055,1
52966,10187,1
52966,287884,1
41849,287884,1
41849,10187,1
53043,10187,1
41715,287884,1
53285,21700,1
53285,55161,1
41556,10187,1
53467,287884,1
41554,192245,1
41544,133019,1
41544,139280,1
41544,146418,1
41544,129563,1
53675,14212,1
41385,10753,1
53755,10110,1
41331,175459,1
53991,12542,1
53991,512326,1
53991,528100,1
54443,287884,1
54627,175964,1
54776,287884,1
40768,287884,1
54911,142660,1
55037,10187,1
55161,91391,1
55161,94250,1
55161,161153,1
55161,151133,1
55161,153931,1
55161,156046,1
40565,10187,1
40458,10187,1
55508,287884,1
55523,10187,1
40179,10187,1
40069,10187,1
40037,287884,1
56350,135290,1
56350,154230,1
56350,178487,1
56350,242429,1
56350,523942,1
56382,287884,1
56567,10187,1
56567,287884,1
56567,184778,1
56581,287884,1
56607,10187,1
56628,10187,1
56635,10187,1
56799,10187,1
39567,14182,1
39567,10168,1
56905,150034,1
39465,230802,1
39465,519616,1
39465,162050,1
39465,75922,1
57252,10175,1
57278,909818,1
39385,287884,1
57309,10187,1
57384,15310,1
57384,91391,1
57384,515048,1
39091,104713,1
39091,12902,1
57934,10187,1
57935,14705,1
57935,139378,1
57935,14182,1
58073,10187,1
58113,10168,1
58113,152997,1
58146,10187,1
58243,11618,1
58243,287884,1
58244,10187,1
38835,14705,1
38832,287884,1
58322,10187,1
58322,515048,1
58322,519616,1
58322,190297,1
38706,10479,1
38706,10545,1
58552,10187,1
58561,10187,1
58565,287884,1
58730,126900,1
38526,13428,1
59108,15310,1
59275,287884,1
59288,10110,1
59425,10011,1
59429,287884,1
59485,287884,1
59813,10187,1
59846,76362,1
59929,577933,1
59969,10187,1
59983,287884,1
59994,10110,1
59994,12902,1
60215,10187,1
37845,19323,1
61278,10187,1
37313,20925,1
37313,23800,1
61398,139280,1
61553,10041,1
61553,10168,1
61845,115868,1
61871,11618,1
61871,94922,1
61871,230802,1
61871,287884,1
61871,525787,1
61978,152019,1
37004,10168,1
36785,97990,1
36785,94250,1
36785,94922,1
62570,515048,1
36730,513354,1
62712,10187,1
62731,513376,1
62790,175964,1
62962,287884,1
63179,287884,1
36470,86156,1
36384,529419,1
36384,21671,1
63652,14182,1
63652,10168,1
63652,11560,1
63838,10187,1
36205,287884,1
36059,10187,1
64365,21145,1
64464,523553,1
64591,10168,1
64591,287884,1
64956,512326,1
65047,10168,1
65047,158372,1
65187,287884,1
35588,10050,1
35588,10603,1
65524,34011,1
35450,287884,1
35429,287884,1
35429,10187,1
65705,87177,1
65705,117782,1
65705,287884,1
65705,175459,1
65886,26065,1
35322,10041,1
66230,12902,1
66230,14705,1
66246,10187,1
66479,135578,1
66479,287884,1
35018,287884,1
66561,10187,1
34972,553201,1
66695,13428,1
66695,117782,1
66695,157257,1
66695,158372,1
66695,162050,1
66695,178101,1
34909,519616,1
34909,117782,1
34909,119499,1
34909,131607,1
34900,10168,1
66864,10187,1
66864,529516,1
66864,519616,1
66934,10453,1
34802,287884,1
66977,10187,1
67006,287884,1
67024,10187,1
67047,287884,1
67167,10187,1
67167,287884,1
67241,11752,1
67241,525787,1
67250,10187,1
67361,13428,1
67361,287884,1
67717,287884,1
67741,10187,1
34392,12336,1
68268,39617,1
68268,69722,1
68268,60273,1
68387,10011,1
68391,10187,1
68438,287884,1
68502,10168,1
68672,287884,1
34019,287884,1
34011,95523,1
68834,519616,1
68889,519616,1
68917,287884,1
33919,14182,1
69064,10187,1
69064,12109,1
69064,12902,1
69106,10187,1
69343,12542,1
69684,14705,1
69684,14182,1
69684,152385,1
69684,242429,1
69704,287884,1
69722,41544,1
69722,539227,1
33598,287884,1
33598,10110,1
69783,10187,1
69923,287884,1
69954,287884,1
33410,287884,1
33410,10187,1
70279,10187,1
70279,13428,1
70279,242429,1
33325,10187,1
33316,526642,1
33316,71991,1
33316,27736,1
33316,28364,1
33316,19700,1
33316,12358,1
33298,90902,1
33298,111665,1
33298,12902,1
33298,11327,1
