intermediate_body,intermediate_type,intermediate_superclass,pfl3_input,pfl2_input,pfl1_input,dn_body,dn_type,dn_instance,weight
10725,LAL047,cb_intrinsic,0,0,2137,10361,DNg40,DNg40(hb5813056435)_L,1
10669,CRE074,cb_intrinsic,2,2,0,524968,DNp32,DNp32_R,1
10669,CRE074,cb_intrinsic,2,2,0,512751,DNge105,DNge105_R,1
10669,CRE074,cb_intrinsic,2,2,0,96106,DNbe002,DNbe002_R,1
10669,CRE074,cb_intrinsic,2,2,0,12944,DNpe001,DNpe001(IB111)_R,1
10669,CRE074,cb_intrinsic,2,2,0,12223,DNpe027,DNpe027(PS166)_R,1
10669,CRE074,cb_intrinsic,2,2,0,11596,DNpe022,DNpe022(PS271)_R,1
10669,CRE074,cb_intrinsic,2,2,0,11425,CB0429,CB0429_R,1
10669,CRE074,cb_intrinsic,2,2,0,10464,DNp08,DNp08(PS271)_R,1
10669,CRE074,cb_intrinsic,2,2,0,10959,DNg98,DNg98_R,1
10669,CRE074,cb_intrinsic,2,2,0,10394,DNg98,DNg98_L,1
10669,CRE074,cb_intrinsic,2,2,0,10045,DNg100,DNg100_L,1
10654,DNb01,descending_neuron,444,0,0,575669,DNg71,DNg71_L,1
10654,DNb01,descending_neuron,444,0,0,515029,DNpe027,DNpe027(PS166)_L,1
10654,DNb01,descending_neuron,444,0,0,520485,DNpe016,DNpe016(PS211)_R,1
10654,DNb01,descending_neuron,444,0,0,520898,DNb04,DNb04_L,1
10654,DNb01,descending_neuron,444,0,0,524412,DNa06,DNa06(PS039)_R,1
10654,DNb01,descending_neuron,444,0,0,521262,DNae002,DNae002(DNa04)_R,1
10654,DNb01,descending_neuron,444,0,0,27135,DNge015,DNge015_R,1
10654,DNb01,descending_neuron,444,0,0,21403,DNge183,DNge183_R,1
10654,DNb01,descending_neuron,444,0,0,22627,DNge095,DNge095_R,1
10654,DNb01,descending_neuron,444,0,0,23667,DNge087,DNge087_R,1
10654,DNb01,descending_neuron,444,0,0,19489,DNpe010,DNpe010(PS275)_R,1
10654,DNb01,descending_neuron,444,0,0,20051,DNge183,DNge183_L,1
10654,DNb01,descending_neuron,444,0,0,14332,DNae006,DNae006(PS045)_R,1
10654,DNb01,descending_neuron,444,0,0,11563,DNae001,DNae001(DNa01)_R,1
10654,DNb01,descending_neuron,444,0,0,11610,DNae007,DNae007(VES009)_R,1
10654,DNb01,descending_neuron,444,0,0,12714,DNb07,DNb07(PS067)_R,1
10654,DNb01,descending_neuron,444,0,0,10283,DNp103,DNp103(PVLP119)_R,1
10654,DNb01,descending_neuron,444,0,0,10469,DNbe001,DNbe001(PS103)_L,1
10654,DNb01,descending_neuron,444,0,0,10544,DNg88,DNg88_R,1
10654,DNb01,descending_neuron,444,0,0,11246,DNbe006,DNbe006_L,1
10654,DNb01,descending_neuron,444,0,0,11314,DNae003,DNae003(PS040)_R,1
10654,DNb01,descending_neuron,444,0,0,10846,DNge107,DNge107_R,1
10654,DNb01,descending_neuron,444,0,0,11820,DNge123,DNge123_L,1
10654,DNb01,descending_neuron,444,0,0,10763,MDN,MDN_R,1
10654,DNb01,descending_neuron,444,0,0,10090,aSP22,aSP22(DNa12)_L,1
10654,DNb01,descending_neuron,444,0,0,10048,DNp18,DNp18_L,1
10624,ExR5,cb_intrinsic,1,0,2,10842,CB0429,CB0429_L,1
10606,LAL125,cb_intrinsic,74,0,0,525960,DNa13,DNa13(LAL041)_L,1
10606,LAL125,cb_intrinsic,74,0,0,800868,DNpe002,DNpe002(VES068)_R,1
10606,LAL125,cb_intrinsic,74,0,0,523769,DNa02,DNa02_L,1
10606,LAL125,cb_intrinsic,74,0,0,516170,DNa13,DNa13(LAL041)_R,1
10606,LAL125,cb_intrinsic,74,0,0,12223,DNpe027,DNpe027(PS166)_R,1
10606,LAL125,cb_intrinsic,74,0,0,11505,DNp54,DNp54(PS163)_R,1
10606,LAL125,cb_intrinsic,74,0,0,11233,DNa11,DNa11(VES008)_R,1
10606,LAL125,cb_intrinsic,74,0,0,10068,DNp30,DNp30_R,1
10606,LAL125,cb_intrinsic,74,0,0,10543,DNa16,DNa16(PS014)_R,1
10606,LAL125,cb_intrinsic,74,0,0,10760,DNa01,DNa01(VES006)_R,1
10606,LAL125,cb_intrinsic,74,0,0,10763,MDN,MDN_R,1
10606,LAL125,cb_intrinsic,74,0,0,10388,DNp13,DNp13_R,1
10568,FB4L,cb_intrinsic,0,0,3,10433,DNp10,DNp10_R,1
10546,LAL125,cb_intrinsic,35,0,0,555726,DNa13,DNa13(LAL041)_L,1
10546,LAL125,cb_intrinsic,35,0,0,523769,DNa02,DNa02_L,1
10546,LAL125,cb_intrinsic,35,0,0,512071,DNae001,DNae001(DNa01)_L,1
10546,LAL125,cb_intrinsic,35,0,0,12044,DNb08,DNb08(VES082)_R,1
10546,LAL125,cb_intrinsic,35,0,0,11563,DNae001,DNae001(DNa01)_R,1
10546,LAL125,cb_intrinsic,35,0,0,11066,DNa13,DNa13(LAL041)_R,1
10546,LAL125,cb_intrinsic,35,0,0,10562,DNp26,DNp26_L,1
10546,LAL125,cb_intrinsic,35,0,0,10038,pIP1,pIP1_R,1
10537,LNO2,cb_intrinsic,0,0,3,11314,DNae003,DNae003(PS040)_R,1
10537,LNO2,cb_intrinsic,0,0,3,11625,DNae005,DNae005(VES009)_R,1
10537,LNO2,cb_intrinsic,0,0,3,11706,DNg111,DNg111(hb1573072464)_R,1
10525,SMP544,cb_intrinsic,6,4,0,522432,DNp56,DNp56(VES055)_L,1
10525,SMP544,cb_intrinsic,6,4,0,14328,DNpe040,DNpe040(CL320)_L,1
10525,SMP544,cb_intrinsic,6,4,0,13442,DNg33,DNg33_R,1
10525,SMP544,cb_intrinsic,6,4,0,12628,DNpe042,DNpe042(CL262)_R,1
10525,SMP544,cb_intrinsic,6,4,0,12039,DNge135,DNge135_R,1
10525,SMP544,cb_intrinsic,6,4,0,10295,DNg34,DNg34_L,1
10525,SMP544,cb_intrinsic,6,4,0,10388,DNp13,DNp13_R,1
10525,SMP544,cb_intrinsic,6,4,0,11261,DNp54,DNp54(PS163)_L,1
10525,SMP544,cb_intrinsic,6,4,0,11380,DNp14,DNp14(SMP585)_L,1
10525,SMP544,cb_intrinsic,6,4,0,11466,DNge149,DNge149_M,1
10525,SMP544,cb_intrinsic,6,4,0,11074,DNg13,DNg13_L,1
10525,SMP544,cb_intrinsic,6,4,0,10844,DNge053,DNge053_L,1
10517,LAL124,cb_intrinsic,20,0,0,520300,DNg75,DNg75(hb1874217622)_R,1
10517,LAL124,cb_intrinsic,20,0,0,521262,DNae002,DNae002(DNa04)_R,1
10517,LAL124,cb_intrinsic,20,0,0,523378,DNae008,DNae008(PS012)_L,1
10517,LAL124,cb_intrinsic,20,0,0,516170,DNa13,DNa13(LAL041)_R,1
10517,LAL124,cb_intrinsic,20,0,0,67982,DNge013,DNge013_R,1
10517,LAL124,cb_intrinsic,20,0,0,230783,DNg97,DNg97_R,1
10517,LAL124,cb_intrinsic,20,0,0,256420,DNge050,DNge050_R,1
10517,LAL124,cb_intrinsic,20,0,0,26672,DNpe012_b,DNpe012_b(PS227)_L,1
10517,LAL124,cb_intrinsic,20,0,0,13615,DNbe006,DNbe006_R,1
10517,LAL124,cb_intrinsic,20,0,0,12753,DNpe003,DNpe003(VES081)_R,1
10517,LAL124,cb_intrinsic,20,0,0,12635,DNg19,DNg19_L,1
10517,LAL124,cb_intrinsic,20,0,0,11198,DNg19,DNg19_R,1
10517,LAL124,cb_intrinsic,20,0,0,11596,DNpe022,DNpe022(PS271)_R,1
10517,LAL124,cb_intrinsic,20,0,0,12039,DNge135,DNge135_R,1
10517,LAL124,cb_intrinsic,20,0,0,11424,DNge026,DNge026_L,1
10517,LAL124,cb_intrinsic,20,0,0,10304,DNge041,DNge041_R,1
10517,LAL124,cb_intrinsic,20,0,0,10384,DNp63,DNp63(PS113)_R,1
10517,LAL124,cb_intrinsic,20,0,0,10221,DNge037,DNge037_L,1
10502,AOTU041,cb_intrinsic,2,0,1,519460,DNa16,DNa16(PS014)_L,1
10502,AOTU041,cb_intrinsic,2,0,1,11111,DNbe003,DNbe003(hb5813024933)_L,1
10502,AOTU041,cb_intrinsic,2,0,1,11846,DNp102,DNp102(PS212)_L,1
10502,AOTU041,cb_intrinsic,2,0,1,10979,DNge103,DNge103_L,1
10502,AOTU041,cb_intrinsic,2,0,1,10245,DNp36,DNp36(CL342)_R,1
10502,AOTU041,cb_intrinsic,2,0,1,10104,aSP22,aSP22(DNa12)_R,1
10483,PVLP138,cb_intrinsic,0,2,0,512006,DNg13,DNg13_R,1
10483,PVLP138,cb_intrinsic,0,2,0,519228,DNae005,DNae005(VES009)_L,1
10483,PVLP138,cb_intrinsic,0,2,0,521377,DNpe024,DNpe024(CL325)_R,1
10483,PVLP138,cb_intrinsic,0,2,0,15833,DNp52,DNp52(CRE101)_R,1
10483,PVLP138,cb_intrinsic,0,2,0,12348,MDN,MDN_L,1
10483,PVLP138,cb_intrinsic,0,2,0,12550,DNb08,DNb08(VES082)_L,1
10483,PVLP138,cb_intrinsic,0,2,0,11288,MDN,MDN_L,1
10483,PVLP138,cb_intrinsic,0,2,0,12189,DNb08,DNb08(VES083)_L,1
10483,PVLP138,cb_intrinsic,0,2,0,10760,DNa01,DNa01(VES006)_R,1
10483,PVLP138,cb_intrinsic,0,2,0,11527,DNg101,DNg101_L,1
10483,PVLP138,cb_intrinsic,0,2,0,11596,DNpe022,DNpe022(PS271)_R,1
10483,PVLP138,cb_intrinsic,0,2,0,11610,DNae007,DNae007(VES009)_R,1
10483,PVLP138,cb_intrinsic,0,2,0,11625,DNae005,DNae005(VES009)_R,1
10483,PVLP138,cb_intrinsic,0,2,0,10223,DNpe056,DNpe056(PVLP146)_L,1
10483,PVLP138,cb_intrinsic,0,2,0,10411,DNb09,DNb09(DNb01)_R,1
10483,PVLP138,cb_intrinsic,0,2,0,10449,DNpe025,DNpe025(PVLP145)_L,1
10483,PVLP138,cb_intrinsic,0,2,0,10151,DNge103,DNge103_R,1
10483,PVLP138,cb_intrinsic,0,2,0,11332,MDN,MDN_R,1
10477,LoVC12,visual_centrifugal,199,0,0,24466,DNpe012_b,DNpe012_b(DNp16)_R,1
10477,LoVC12,visual_centrifugal,199,0,0,19489,DNpe010,DNpe010(PS275)_R,1
10477,LoVC12,visual_centrifugal,199,0,0,17179,DNa07,DNa07_R,1
10477,LoVC12,visual_centrifugal,199,0,0,14264,DNde003,DNde003(LAL107)_R,1
10477,LoVC12,visual_centrifugal,199,0,0,11961,DNp57,DNp57(PS195)_L,1
10477,LoVC12,visual_centrifugal,199,0,0,12447,DNge124,DNge124_R,1
10477,LoVC12,visual_centrifugal,199,0,0,11706,DNg111,DNg111(hb1573072464)_R,1
10477,LoVC12,visual_centrifugal,199,0,0,11797,DNge041,DNge041_L,1
10477,LoVC12,visual_centrifugal,199,0,0,11846,DNp102,DNp102(PS212)_L,1
10477,LoVC12,visual_centrifugal,199,0,0,11232,DNde003,DNde003(LAL106)_L,1
10477,LoVC12,visual_centrifugal,199,0,0,11246,DNbe006,DNbe006_L,1
10477,LoVC12,visual_centrifugal,199,0,0,11057,DNbe004,DNbe004(PS066)_L,1
10477,LoVC12,visual_centrifugal,199,0,0,11074,DNg13,DNg13_L,1
10477,LoVC12,visual_centrifugal,199,0,0,11111,DNbe003,DNbe003(hb5813024933)_L,1
10477,LoVC12,visual_centrifugal,199,0,0,10442,DNa01,DNa01(VES006)_L,1
10477,LoVC12,visual_centrifugal,199,0,0,10458,DNp13,DNp13_L,1
10477,LoVC12,visual_centrifugal,199,0,0,10759,DNb01,DNb01_R,1
10477,LoVC12,visual_centrifugal,199,0,0,10213,DNge083,DNge083_R,1
10477,LoVC12,visual_centrifugal,199,0,0,10045,DNg100,DNg100_L,1
10475,LT42,visual_centrifugal,2,0,0,522345,DNpe037,DNpe037(CL338)_L,1
10475,LT42,visual_centrifugal,2,0,0,519896,DNa06,DNa06(PS039)_L,1
10475,LT42,visual_centrifugal,2,0,0,519410,DNp34,DNp34_R,1
10475,LT42,visual_centrifugal,2,0,0,25983,DNpe009,"DNpe009(PS222,PS226)_L",1
10475,LT42,visual_centrifugal,2,0,0,13218,DNg95,DNg95_L,1
10475,LT42,visual_centrifugal,2,0,0,11657,DNpe005,DNpe005(WED123)_L,1
10475,LT42,visual_centrifugal,2,0,0,10800,DNbe007,DNbe007(VES042)_L,1
10475,LT42,visual_centrifugal,2,0,0,10727,DNpe002,DNpe002(VES068)_L,1
10475,LT42,visual_centrifugal,2,0,0,10234,DNp35,DNp35(PVLP136)_L,1
10475,LT42,visual_centrifugal,2,0,0,10244,DNp55,DNp55(WED180)_L,1
10475,LT42,visual_centrifugal,2,0,0,10090,aSP22,aSP22(DNa12)_L,1
10474,DGI,cb_intrinsic,0,0,3,27525,DNge094,DNge094_L,1
10474,DGI,cb_intrinsic,0,0,3,10680,DNp48,DNp48(SMP462)_L,1
10457,mALD1,cb_intrinsic,0,28,0,575082,DNpe021,DNpe021_R,1
10457,mALD1,cb_intrinsic,0,28,0,12075,DNb08,DNb08(VES083)_R,1
10457,mALD1,cb_intrinsic,0,28,0,10975,DNa03,DNa03_R,1
10411,DNb09,descending_neuron,7,133,0,575669,DNg71,DNg71_L,1
10411,DNb09,descending_neuron,7,133,0,256420,DNge050,DNge050_R,1
10411,DNb09,descending_neuron,7,133,0,36102,DNge136,DNge136_L,1
10411,DNb09,descending_neuron,7,133,0,27041,DNg08,DNg08_L,1
10411,DNb09,descending_neuron,7,133,0,23891,DNge120,DNge120_L,1
10411,DNb09,descending_neuron,7,133,0,25357,DNg02_d,DNg02_d_L,1
10411,DNb09,descending_neuron,7,133,0,19570,DNpe010,DNpe010(PS275)_L,1
10411,DNb09,descending_neuron,7,133,0,20131,DNpe004,DNpe004_L,1
10411,DNb09,descending_neuron,7,133,0,20849,DNg02_b,DNg02_b_L,1
10411,DNb09,descending_neuron,7,133,0,14989,DNge127,DNge127_L,1
10411,DNb09,descending_neuron,7,133,0,15491,DNpe028,DNpe028(IB046)_L,1
10411,DNb09,descending_neuron,7,133,0,13633,DNg43,DNg43_L,1
10411,DNb09,descending_neuron,7,133,0,14234,DNg64,DNg64_L,1
10411,DNb09,descending_neuron,7,133,0,12714,DNb07,DNb07(PS067)_R,1
10411,DNb09,descending_neuron,7,133,0,12788,DNae004,DNae004(DNa05)_R,1
10411,DNb09,descending_neuron,7,133,0,12000,DNge099,DNge099_L,1
10411,DNb09,descending_neuron,7,133,0,12085,DNge136,DNge136_L,1
10411,DNb09,descending_neuron,7,133,0,12136,DNg102,DNg102_L,1
10411,DNb09,descending_neuron,7,133,0,12306,DNp22,DNp22_L,1
10411,DNb09,descending_neuron,7,133,0,12348,MDN,MDN_L,1
10411,DNb09,descending_neuron,7,133,0,11491,DNde005,DNde005(VES028)_L,1
10411,DNb09,descending_neuron,7,133,0,11596,DNpe022,DNpe022(PS271)_R,1
10411,DNb09,descending_neuron,7,133,0,11706,DNg111,DNg111(hb1573072464)_R,1
10411,DNb09,descending_neuron,7,133,0,11075,DNg99,DNg99_L,1
10411,DNb09,descending_neuron,7,133,0,11223,DNg79,DNg79_L,1
10411,DNb09,descending_neuron,7,133,0,11233,DNa11,DNa11(VES008)_R,1
10411,DNb09,descending_neuron,7,133,0,10469,DNbe001,DNbe001(PS103)_L,1
10411,DNb09,descending_neuron,7,133,0,10676,DNg49,DNg49_L,1
10411,DNb09,descending_neuron,7,133,0,10844,DNge053,DNge053_L,1
10411,DNb09,descending_neuron,7,133,0,10228,DNp06,DNp06_L,1
10411,DNb09,descending_neuron,7,133,0,11986,DNge018,DNge018_L,1
10411,DNb09,descending_neuron,7,133,0,10026,DNp18,DNp18_R,1
10411,DNb09,descending_neuron,7,133,0,10056,DNg100,DNg100_R,1
10411,DNb09,descending_neuron,7,133,0,10090,aSP22,aSP22(DNa12)_L,1
10360,DNa02,descending_neuron,380,5,0,512006,DNg13,DNg13_R,1
10360,DNa02,descending_neuron,380,5,0,513056,DNge086,DNge086_L,1
10360,DNa02,descending_neuron,380,5,0,525595,DNg52,DNg52_R,1
10360,DNa02,descending_neuron,380,5,0,555871,DNpe017,DNpe017(hb1406000196)_R,1
10360,DNa02,descending_neuron,380,5,0,25046,DNge115,DNge115_R,1
10360,DNa02,descending_neuron,380,5,0,25249,DNge092,DNge092_L,1
10360,DNa02,descending_neuron,380,5,0,26385,DNge087,DNge087_R,1
10360,DNa02,descending_neuron,380,5,0,11820,DNge123,DNge123_L,1
10360,DNa02,descending_neuron,380,5,0,11961,DNp57,DNp57(PS195)_L,1
10360,DNa02,descending_neuron,380,5,0,12030,DNg91,DNg91(hb1626948732)_R,1
10360,DNa02,descending_neuron,380,5,0,11706,DNg111,DNg111(hb1573072464)_R,1
10360,DNa02,descending_neuron,380,5,0,13295,DNge033,DNge033_L,1
10360,DNa02,descending_neuron,380,5,0,14278,DNg73,DNg73_R,1
10360,DNa02,descending_neuron,380,5,0,14332,DNae006,DNae006(PS045)_R,1
10360,DNa02,descending_neuron,380,5,0,11314,DNae003,DNae003(PS040)_R,1
10360,DNa02,descending_neuron,380,5,0,11332,MDN,MDN_R,1
10360,DNa02,descending_neuron,380,5,0,11198,DNg19,DNg19_R,1
10360,DNa02,descending_neuron,380,5,0,11233,DNa11,DNa11(VES008)_R,1
10360,DNa02,descending_neuron,380,5,0,13045,DNge086,DNge086_R,1
10360,DNa02,descending_neuron,380,5,0,10582,DNge040,DNge040_L,1
10360,DNa02,descending_neuron,380,5,0,10924,DNa04,DNa04(PS015)_R,1
10360,DNa02,descending_neuron,380,5,0,10245,DNp36,DNp36(CL342)_R,1
10356,LHPV5e3,cb_intrinsic,3,0,0,515029,DNpe027,DNpe027(PS166)_L,1
10347,LHPV6q1,cb_intrinsic,1,0,8,800845,DNp12,DNp12(WED105)_R,1
10347,LHPV6q1,cb_intrinsic,1,0,8,556286,DNp32,DNp32_L,1
10347,LHPV6q1,cb_intrinsic,1,0,8,555500,DNg29,DNg29_R,1
10347,LHPV6q1,cb_intrinsic,1,0,8,39735,DNg03,DNg03_R,1
10347,LHPV6q1,cb_intrinsic,1,0,8,26182,DNg08,DNg08_L,1
10347,LHPV6q1,cb_intrinsic,1,0,8,13649,DNg79,DNg79_R,1
10347,LHPV6q1,cb_intrinsic,1,0,8,12516,DNge047,DNge047_L,1
10347,LHPV6q1,cb_intrinsic,1,0,8,12665,DNg26,DNg26_L,1
10347,LHPV6q1,cb_intrinsic,1,0,8,10562,DNp26,DNp26_L,1
10347,LHPV6q1,cb_intrinsic,1,0,8,10822,DNge047,DNge047_R,1
10347,LHPV6q1,cb_intrinsic,1,0,8,10280,DNp47,DNp47(PS293)_R,1
10347,LHPV6q1,cb_intrinsic,1,0,8,10447,DNge138,DNge138_M,1
10347,LHPV6q1,cb_intrinsic,1,0,8,10033,DNg56,DNg56_R,1
10338,LoVC11,visual_centrifugal,1,237,0,800868,DNpe002,DNpe002(VES068)_R,1
10338,LoVC11,visual_centrifugal,1,237,0,531859,DNpe022,DNpe022(PS271)_L,1
10338,LoVC11,visual_centrifugal,1,237,0,521624,DNpe023,DNpe023(LAL201)_R,1
10338,LoVC11,visual_centrifugal,1,237,0,519570,DNg82,DNg82_R,1
10338,LoVC11,visual_centrifugal,1,237,0,516680,DNg64,DNg64_R,1
10338,LoVC11,visual_centrifugal,1,237,0,29639,DNg05_b,DNg05_b_R,1
10338,LoVC11,visual_centrifugal,1,237,0,32166,DNpe012_a,DNpe012_a(PS221)_R,1
10338,LoVC11,visual_centrifugal,1,237,0,27135,DNge015,DNge015_R,1
10338,LoVC11,visual_centrifugal,1,237,0,17120,DNg82,DNg82_R,1
10338,LoVC11,visual_centrifugal,1,237,0,16701,DNpe012_a,DNpe012_a(DNp16)_R,1
10338,LoVC11,visual_centrifugal,1,237,0,15847,DNg107,DNg107_R,1
10338,LoVC11,visual_centrifugal,1,237,0,13805,DNg97,DNg97_L,1
10338,LoVC11,visual_centrifugal,1,237,0,14247,DNge127,DNge127_R,1
10338,LoVC11,visual_centrifugal,1,237,0,14306,DNg89,DNg89_R,1
10338,LoVC11,visual_centrifugal,1,237,0,13615,DNbe006,DNbe006_R,1
10338,LoVC11,visual_centrifugal,1,237,0,13245,DNp46,DNp46(CL206)_R,1
10338,LoVC11,visual_centrifugal,1,237,0,12787,DNge033,DNge033_R,1
10338,LoVC11,visual_centrifugal,1,237,0,12788,DNae004,DNae004(DNa05)_R,1
10338,LoVC11,visual_centrifugal,1,237,0,12175,DNge099,DNge099_R,1
10338,LoVC11,visual_centrifugal,1,237,0,12043,DNg102,DNg102_R,1
10338,LoVC11,visual_centrifugal,1,237,0,12075,DNb08,DNb08(VES083)_R,1
10338,LoVC11,visual_centrifugal,1,237,0,11706,DNg111,DNg111(hb1573072464)_R,1
10338,LoVC11,visual_centrifugal,1,237,0,11713,DNg101,DNg101_R,1
10338,LoVC11,visual_centrifugal,1,237,0,11770,DNae010,DNae010(PS016)_R,1
10338,LoVC11,visual_centrifugal,1,237,0,11554,DNp63,DNp63(PS113)_L,1
10338,LoVC11,visual_centrifugal,1,237,0,11610,DNae007,DNae007(VES009)_R,1
10338,LoVC11,visual_centrifugal,1,237,0,11233,DNa11,DNa11(VES008)_R,1
10338,LoVC11,visual_centrifugal,1,237,0,11373,DNp102,DNp102(PS212)_R,1
10338,LoVC11,visual_centrifugal,1,237,0,11198,DNg19,DNg19_R,1
10338,LoVC11,visual_centrifugal,1,237,0,11065,DNp14,DNp14(SMP585)_R,1
10338,LoVC11,visual_centrifugal,1,237,0,10760,DNa01,DNa01(VES006)_R,1
10338,LoVC11,visual_centrifugal,1,237,0,10763,MDN,MDN_R,1
10338,LoVC11,visual_centrifugal,1,237,0,10895,DNg90,DNg90(hb1467707486)_R,1
10338,LoVC11,visual_centrifugal,1,237,0,10712,DNp36,DNp36(CL342)_L,1
10338,LoVC11,visual_centrifugal,1,237,0,10727,DNpe002,DNpe002(VES068)_L,1
10338,LoVC11,visual_centrifugal,1,237,0,10752,DNp03,DNp03_L,1
10338,LoVC11,visual_centrifugal,1,237,0,10562,DNp26,DNp26_L,1
10338,LoVC11,visual_centrifugal,1,237,0,10151,DNge103,DNge103_R,1
10338,LoVC11,visual_centrifugal,1,237,0,10216,DNge037,DNge037_R,1
10338,LoVC11,visual_centrifugal,1,237,0,10543,DNa16,DNa16(PS014)_R,1
10338,LoVC11,visual_centrifugal,1,237,0,10026,DNp18,DNp18_R,1
10304,DNge041,descending_neuron,6,0,0,531859,DNpe022,DNpe022(PS271)_L,1
10304,DNge041,descending_neuron,6,0,0,521190,DNae007,DNae007(VES009)_L,1
10304,DNge041,descending_neuron,6,0,0,521197,DNp56,DNp56(VES055)_R,1
10304,DNge041,descending_neuron,6,0,0,512751,DNge105,DNge105_R,1
10304,DNge041,descending_neuron,6,0,0,24880,DNg12_f,DNg12_f_R,1
10304,DNge041,descending_neuron,6,0,0,24961,DNg12_a,DNg12_a_R,1
10304,DNge041,descending_neuron,6,0,0,13922,DNb02,DNb02_R,1
10304,DNge041,descending_neuron,6,0,0,19428,DNge144,DNge144_R,1
10304,DNge041,descending_neuron,6,0,0,15811,DNg45,DNg45_R,1
10304,DNge041,descending_neuron,6,0,0,16623,DNge034,DNge034_R,1
10304,DNge041,descending_neuron,6,0,0,13445,DNge046,DNge046_L,1
10304,DNge041,descending_neuron,6,0,0,13586,DNpe049,DNpe049_L,1
10304,DNge041,descending_neuron,6,0,0,13627,DNge082,DNge082_R,1
10304,DNge041,descending_neuron,6,0,0,13047,DNge133,DNge133_L,1
10304,DNge041,descending_neuron,6,0,0,13188,DNg81,DNg81_R,1
10304,DNge041,descending_neuron,6,0,0,14854,DNg72,DNg72_R,1
10304,DNge041,descending_neuron,6,0,0,12266,DNg43,DNg43_R,1
10304,DNge041,descending_neuron,6,0,0,12670,DNg71,DNg71_R,1
10304,DNge041,descending_neuron,6,0,0,12075,DNb08,DNb08(VES083)_R,1
10304,DNge041,descending_neuron,6,0,0,12169,DNg87,DNg87_L,1
10304,DNge041,descending_neuron,6,0,0,11706,DNg111,DNg111(hb1573072464)_R,1
10304,DNge041,descending_neuron,6,0,0,11770,DNae010,DNae010(PS016)_R,1
10304,DNge041,descending_neuron,6,0,0,12039,DNge135,DNge135_R,1
10304,DNge041,descending_neuron,6,0,0,12044,DNb08,DNb08(VES082)_R,1
10304,DNge041,descending_neuron,6,0,0,11365,DNbe007,DNbe007(VES042)_R,1
10304,DNge041,descending_neuron,6,0,0,11373,DNp102,DNp102(PS212)_R,1
10304,DNge041,descending_neuron,6,0,0,11486,DNd03,DNd03_L,1
10304,DNge041,descending_neuron,6,0,0,11491,DNde005,DNde005(VES028)_L,1
10304,DNge041,descending_neuron,6,0,0,11297,DNbe003,DNbe003(hb5813024933)_R,1
10304,DNge041,descending_neuron,6,0,0,11314,DNae003,DNae003(PS040)_R,1
10304,DNge041,descending_neuron,6,0,0,10177,DNg16,DNg16_L,1
10304,DNge041,descending_neuron,6,0,0,10218,DNg35,DNg35_R,1
10304,DNge041,descending_neuron,6,0,0,10295,DNg34,DNg34_L,1
10304,DNge041,descending_neuron,6,0,0,10336,DNg22,DNg22_R,1
10304,DNge041,descending_neuron,6,0,0,10354,DNp73,DNp73_R,1
10304,DNge041,descending_neuron,6,0,0,10447,DNge138,DNge138_M,1
10304,DNge041,descending_neuron,6,0,0,10458,DNp13,DNp13_L,1
10304,DNge041,descending_neuron,6,0,0,11233,DNa11,DNa11(VES008)_R,1
10304,DNge041,descending_neuron,6,0,0,11256,DNge040,DNge040_R,1
10304,DNge041,descending_neuron,6,0,0,10151,DNge103,DNge103_R,1
10304,DNge041,descending_neuron,6,0,0,10160,DNg90,DNg90_L,1
10304,DNge041,descending_neuron,6,0,0,10834,DNpe013,DNpe013(PS168)_L,1
10304,DNge041,descending_neuron,6,0,0,10873,DNg39,DNg39_R,1
10304,DNge041,descending_neuron,6,0,0,10038,pIP1,pIP1_R,1
10304,DNge041,descending_neuron,6,0,0,10065,DNb05,DNb05_R,1
10304,DNge041,descending_neuron,6,0,0,10587,DNge011,DNge011_L,1
10290,LAL138,cb_intrinsic,1,0,13,27118,DNg08,DNg08_L,1
10290,LAL138,cb_intrinsic,1,0,13,12151,DNge138,DNge138_M,1
10290,LAL138,cb_intrinsic,1,0,13,15681,DNge113,DNge113_L,1
10290,LAL138,cb_intrinsic,1,0,13,11002,DNae002,DNae002(DNa04)_L,1
10290,LAL138,cb_intrinsic,1,0,13,13700,DNg51,DNg51_L,1
10290,LAL138,cb_intrinsic,1,0,13,10469,DNbe001,DNbe001(PS103)_L,1
10285,CRE011,cb_intrinsic,30,0,0,515029,DNpe027,DNpe027(PS166)_L,1
10285,CRE011,cb_intrinsic,30,0,0,513711,DNa09,DNa09_L,1
10285,CRE011,cb_intrinsic,30,0,0,512071,DNae001,DNae001(DNa01)_L,1
10285,CRE011,cb_intrinsic,30,0,0,12151,DNge138,DNge138_M,1
10285,CRE011,cb_intrinsic,30,0,0,11002,DNae002,DNae002(DNa04)_L,1
10285,CRE011,cb_intrinsic,30,0,0,11410,DNpe023,DNpe023(LAL201)_L,1
10285,CRE011,cb_intrinsic,30,0,0,10724,DNp62,DNp62(DSKMP1B)_L,1
10285,CRE011,cb_intrinsic,30,0,0,10674,DNp59,DNp59(CL247)_L,1
10244,DNp55,descending_neuron,2,0,0,521298,DNge130,DNge130_R,1
10244,DNp55,descending_neuron,2,0,0,532050,DNp23,DNp23_R,1
10244,DNp55,descending_neuron,2,0,0,518177,DNp08,DNp08(PS271)_L,1
10244,DNp55,descending_neuron,2,0,0,512245,DNc01,DNc01_R,1
